"","x"
"2495",1
"2496",1
"2497",1
"2498",1
"2499",6
"2500",1
"2501",4
"2502",4
"2503",1
"2504",3
"2505",2
"2506",2
"2507",2
"2508",1
"2509",3
"2510",4
"2511",1
"2512",3
"2513",1
"2514",2
"2515",1
"2516",3
"2517",1
"2518",1
"2519",1
"2520",14
"2521",1
"2522",1
"2523",1
"2524",1
"2525",1
"2526",1
"2527",2
"2528",3
"2529",1
"2530",31
"2531",3
"2532",4
"2533",1
"2534",1
"2535",1
"2536",1
"2537",1
"2538",2
"2539",1
"2540",1
"2541",3
"2542",1
"2543",1
"2544",1
"2545",6
"2546",1
"2547",3
"2548",1
"2549",181
"2550",2
"2551",6
"2552",37
"2553",16
"2554",7
"2555",1
"2556",1
"2557",1
"2558",90
"2559",4
"2560",1
"2561",2
"2562",1
"2563",1
"2564",1
"2565",1
"2566",2
"2567",1
"2568",1
"2569",1
"2570",1
"2571",3
"2572",6
"2573",63
"2574",6
"2575",5
"2576",1
"2577",2
"2578",11
"2579",3
"2580",1
"2581",1
"2582",1
"2583",2
"2584",1
"2585",1
"2586",1
"2587",124
"2588",1
"2589",3
"2590",1
"2591",1
"2592",1
"2593",1
"2594",1
"2595",5
"2596",1
"2597",9
"2598",1
"2599",82
"2600",1
"2601",4
"2602",2
"2603",18
"2604",4
"2605",1
"2606",1
"2607",5
"2608",2
"2609",3
"2610",19
"2611",1
"2612",1
"2613",1
"2614",1
"2615",1
"2616",2
"2617",2
"2618",14
"2619",8
"2620",12
"2621",1
"2622",2
"2623",2
"2624",1
"2625",2
"2626",1
"2627",3
"2628",1
"2629",2
"2630",1
"2631",1
"2632",3
"2633",1
"2634",1
"2635",1
"2636",25
"2637",1
"2638",1
"2639",3
"2640",1
"2641",6
"2642",2
"2643",1
"2644",1
"2645",6
"2646",1
"2647",1
"2648",1
"2649",3
"2650",4
"2651",1
"2652",1
"2653",1
"2654",1
"2655",1
"2656",1
"2657",1
"2658",3
"2659",1
"2660",1
"2661",19
"2662",457
"2663",456
"2664",33
"2665",2140
"2666",3
"2667",4
"2668",11
"2669",23
"2670",1
"2671",2
"2672",49
"2673",4
"2674",14
"2675",1
"2676",1
"2677",1
"2678",1
"2679",3
"2680",1
"2681",1
"2682",1
"2683",2
"2684",5
"2685",71
"2686",11
"2687",1
"2688",1
"2689",1
"2690",1
"2691",1
"2692",5
"2693",3
"2694",8
"2695",1
"2696",1
"2697",6
"2698",1
"2699",3
"2700",1
"2701",1
"2702",1
"2703",88
"2704",1
"2705",1
"2706",1
"2707",8
"2708",1
"2709",2
"2710",42
"2711",34
"2712",1
"2713",1
"2714",1
"2715",1
"2716",1
"2717",8
"2718",7
"2719",7
"2720",2
"2721",106
"2722",1
"2723",1
"2724",19
"2725",1
"2726",1
"2727",2
"2728",1
"2729",4
"2730",4
"2731",3
"2732",1
"2733",5
"2734",2
"2735",1
"2736",2
"2737",27
"2738",1
"2739",1
"2740",91
"2741",1
"2742",3
"2743",5
"2744",1
"2745",2
"2746",277
"2747",7
"2748",1
"2749",2
"2750",8
"2751",1
"2752",2
"2753",1
"2754",1
"2755",1
"2756",3
"2757",11
"2758",1
"2759",2
"2760",2
"2761",2
"2762",2
"2763",11
"2764",1
"2765",1
"2766",2
"2767",3
"2768",1
"2769",1
"2770",1
"2771",1
"2772",4
"2773",2
"2774",1
"2775",4
"2776",32
"2777",7
"2778",1
"2779",1
"2780",7
"2781",1
"2782",3
"2783",10
"2784",8
"2785",5
"2786",1
"2787",6
"2788",2
"2789",16
"2790",1
"2791",1
"2792",1
"2793",1
"2794",1
"2795",1
"2796",1
"2797",1
"2798",4
"2799",1
"2800",5
"2801",2
"2802",2
"2803",1
"2804",6
"2805",4
"2806",1
"2807",63
"2808",4
"2809",168
"2810",3
"2811",5
"2812",1
"2813",1
"2814",1
"2815",2
"2816",1
"2817",1
"2818",1
"2819",1
"2820",1
"2821",1
"2822",1
"2823",1
"2824",1
"2825",1
"2826",4
"2827",2
"2828",1
"2829",3
"2830",1
"2831",10
"2832",1
"2833",1
"2834",2
"2835",6
"2836",3
"2837",1
"2838",4
"2839",8
"2840",1
"2841",1
"2842",2
"2843",6
"2844",13
"2845",1
"2846",22
"2847",1
"2848",1
"2849",1
"2850",3
"2851",16
"2852",1
"2853",1
"2854",1
"2855",1
"2856",1
"2857",1
"2858",1
"2859",1
"2860",3
"2861",8
"2862",1
"2863",1
"2864",1
"2865",2
"2866",10
"2867",1
"2868",1
"2869",66
"2870",1
"2871",2
"2872",1
"2873",2
"2874",82
"2875",5
"2876",1
"2877",4
"2878",6
"2879",106
"2880",3
"2881",1
"2882",1
"2883",1
"2884",1
"2885",2
"2886",55
"2887",1
"2888",4
"2889",2
"2890",1
"2891",2
"2892",1
"2893",2
"2894",1
"2895",2
"2896",11
"2897",9
"2898",1
"2899",3
"2900",1
"2901",1
"2902",2
"2903",8
"2904",1
"2905",7
"2906",1
"2907",46
"2908",1
"2909",1
"2910",22
"2911",2
"2912",1
"2913",1
"2914",1
"2915",1
"2916",1
"2917",3
"2918",3
"2919",16
"2920",7
"2921",1
"2922",2
"2923",1
"2924",1
"2925",5
"2926",1
"2927",6
"2928",7
"2929",1
"2930",3
"2931",1
"2932",1
"2933",1
"2934",1
"2935",2
"2936",2
"2937",1
"2938",2
"2939",3
"2940",1
"2941",1
"2942",5982
"2943",4
"2944",1
"2945",1
"2946",4
"2947",1
"2948",2
"2949",7
"2950",6
"2951",1
"2952",2
"2953",3
"2954",3
"2955",2
"2956",4
"2957",1
"2958",1
"2959",1
"2960",1
"2961",1
"2962",1
"2963",1
"2964",1
"2965",5
"2966",1
"2967",1
"2968",9
"2969",1
"2970",7
"2971",1
"2972",1
"2973",1
"2974",1
"2975",1
"2976",1
"2977",5
"2978",1
"2979",1
"2980",2
"2981",1
"2982",1
"2983",1
"2984",3
"2985",1
"2986",1
"2987",4
"2988",1
"2989",1
"2990",1
"2991",1
"2992",1
"2993",1
"2994",4
"2995",1
"2996",2
"2997",1
"2998",1
"2999",2
"3000",1
"3001",1
"3002",1
"3003",1
"3004",1
"3005",2
"3006",5
"3007",1
"3008",4
"3009",1
"3010",25
"3011",1
"3012",1
"3013",1
"3014",19
"3015",16
"3016",2
"3017",1
"3018",2
"3019",1
"3020",1
"3021",5
"3022",1
"3023",1
"3024",1
"3025",3
"3026",1
"3027",2
"3028",1
"3029",1
"3030",1
"3031",1
"3032",7
"3033",1
"3034",1
"3035",1
"3036",1
"3037",1
"3038",2
"3039",1
"3040",2
"3041",1
"3042",1
"3043",11
"3044",1
"3045",9
"3046",3
"3047",1
"3048",43
"3049",1
"3050",1
"3051",1
"3052",1
"3053",2
"3054",2
"3055",4
"3056",5
"3057",1
"3058",1
"3059",1
"3060",2
"3061",1
"3062",1
"3063",1
"3064",7
"3065",1
"3066",1
"3067",1
"3068",2
"3069",1
"3070",1
"3071",6228
"3072",2
"3073",3
"3074",10
"3075",1
"3076",4
"3077",2
"3078",1
"3079",1
"3080",3
"3081",1
"3082",13
"3083",1
"3084",2
"3085",1
"3086",1
"3087",1
"3088",1
"3089",1
"3090",10
"3091",1
"3092",1
"3093",1
"3094",2
"3095",1
"3096",3
"3097",1
"3098",1
"3099",1
"3100",1
"3101",1
"3102",4
"3103",1
"3104",1
"3105",2
"3106",1
"3107",4
"3108",1
"3109",1
"3110",1
"3111",1
"3112",1
"3113",1
"3114",1
"3115",6
"3116",1
"3117",3
"3118",3
"3119",1
"3120",1
"3121",1
"3122",1
"3123",1
"3124",1
"3125",1
"3126",7
"3127",1
"3128",3
"3129",2
"3130",1
"3131",1
"3132",1
"3133",1
"3134",4
"3135",1
"3136",1
"3137",1
"3138",3
"3139",1
"3140",1
"3141",1
"3142",2
"3143",1
"3144",1
"3145",1
"3146",1
"3147",1
"3148",1
"3149",1
"3150",1
"3151",3
"3152",3
"3153",1
"3154",1
"3155",2
"3156",1
"3157",1
"3158",1
"3159",1
"3160",1
"3161",10
"3162",5
"3163",1
"3164",1
"3165",6
"3166",5
"3167",3
"3168",1
"3169",3
"3170",1
"3171",1
"3172",1
"3173",9
"3174",2
"3175",5
"3176",6102
"3177",1
"3178",5
"3179",1
"3180",1
"3181",1
"3182",1
"3183",2
"3184",1
"3185",1
"3186",7
"3187",1
"3188",13
"3189",1
"3190",1
"3191",1
"3192",1
"3193",1
"3194",2
"3195",1
"3196",1
"3197",1
"3198",11
"3199",1
"3200",1
"3201",1
"3202",1
"3203",1
"3204",1
"3205",2
"3206",1
"3207",2
"3208",1
"3209",1
"3210",1
"3211",1
"3212",1
"3213",1
"3214",2
"3215",2
"3216",1
"3217",1
"3218",1
"3219",1
"3220",1
"3221",24
"3222",1
"3223",1
"3224",2
"3225",4
"3226",10
"3227",1
"3228",1
"3229",1
"3230",1
"3231",1
"3232",10
"3233",1
"3234",1
"3235",7
"3236",1
"3237",1
"3238",1
"3239",1
"3240",1
"3241",2
"3242",1
"3243",1
"3244",1
"3245",1
"3246",1
"3247",3
"3248",2
"3249",1
"3250",20
"3251",1
"3252",1
"3253",1
"3254",1
"3255",2
"3256",1
"3257",1
"3258",1
"3259",1
"3260",1
"3261",1
"3262",1
"3263",1
"3264",7
"3265",1
"3266",1
"3267",3
"3268",1
"3269",2
"3270",1
"3271",1
"3272",6099
"3273",2
"3274",24
"3275",2
"3276",1
"3277",1
"3278",1
"3279",1
"3280",1
"3281",1
"3282",1
"3283",1
"3284",2
"3285",5
"3286",4
"3287",1
"3288",5
"3289",1
"3290",1
"3291",2
"3292",1
"3293",1
"3294",4
"3295",3
"3296",2
"3297",2
"3298",8
"3299",1
"3300",1
"3301",1
"3302",2
"3303",1
"3304",1
"3305",1
"3306",1
"3307",3
"3308",1
"3309",1
"3310",1
"3311",1
"3312",1
"3313",1
"3314",7
"3315",1
"3316",1
"3317",1
"3318",1
"3319",1
"3320",2
"3321",1
"3322",1
"3323",2
"3324",1
"3325",1
"3326",2
"3327",1
"3328",3
"3329",1
"3330",1
"3331",1
"3332",3
"3333",2
"3334",1
"3335",1
"3336",1
"3337",1
"3338",1
"3339",1
"3340",1
"3341",3
"3342",2
"3343",1
"3344",8
"3345",5
"3346",1
"3347",1
"3348",1
"3349",1
"3350",1
"3351",1
"3352",3
"3353",2
"3354",1
"3355",1
"3356",3
"3357",3
"3358",1
"3359",1
"3360",1
"3361",7
"3362",2
"3363",1
"3364",1
"3365",1
"3366",1
"3367",1
"3368",2
"3369",1
"3370",1
"3371",9
"3372",8
"3373",1
"3374",1
"3375",3
"3376",1
"3377",2
"3378",1
"3379",5
"3380",2
"3381",1
"3382",1
"3383",3
"3384",1
"3385",1
"3386",1
"3387",2
"3388",3
"3389",1
"3390",1
"3391",5782
"3392",1
"3393",1
"3394",1
"3395",1
"3396",1
"3397",1
"3398",9
"3399",1
"3400",4
"3401",1
"3402",1
"3403",3
"3404",1
"3405",1
"3406",1
"3407",1
"3408",1
"3409",1
"3410",1
"3411",1
"3412",1
"3413",4
"3414",1
"3415",1
"3416",1
"3417",1
"3418",2
"3419",1
"3420",5
"3421",1
"3422",8
"3423",5
"3424",1
"3425",1
"3426",1
"3427",1
"3428",1
"3429",9
"3430",1
"3431",1
"3432",1
"3433",1
"3434",2
"3435",11
"3436",1
"3437",1
"3438",3
"3439",1
"3440",1
"3441",1
"3442",1
"3443",3
"3444",1
"3445",1
"3446",1
"3447",1
"3448",1
"3449",2
"3450",1
"3451",6
"3452",7
"3453",1
"3454",2
"3455",4
"3456",1
"3457",2
"3458",1
"3459",1
"3460",2
"3461",169
"3462",1
"3463",1
"3464",2
"3465",1
"3466",1
"3467",1
"3468",2
"3469",2
"3470",6
"3471",6
"3472",1
"3473",1
"3474",8
"3475",1
"3476",1
"3477",3
"3478",5
"3479",1
"3480",26
"3481",12
"3482",1
"3483",2
"3484",4
"3485",1
"3486",1
"3487",2
"3488",2
"3489",2
"3490",1
"3491",1
"3492",1
"3493",1
"3494",5
"3495",2
"3496",1
"3497",2
"3498",1
"3499",2
"3500",1
"3501",1
"3502",1
"3503",1
"3504",6
"3505",2
"3506",5
"3507",1
"3508",1
"3509",1
"3510",4
"3511",1
"3512",1
"3513",1
"3514",1
"3515",1
"3516",1
"3517",1
"3518",1
"3519",1
"3520",1
"3521",1
"3522",1
"3523",1
"3524",6
"3525",2
"3526",1
"3527",2
"3528",1
"3529",1
"3530",1
"3531",1
"3532",1
"3533",2
"3534",1
"3535",1
"3536",1
"3537",1
"3538",5968
"3539",1
"3540",1
"3541",1
"3542",4
"3543",1
"3544",1
"3545",1
"3546",3
"3547",2
"3548",1
"3549",1
"3550",1
"3551",1
"3552",1
"3553",1
"3554",2
"3555",2
"3556",2
"3557",1
"3558",1
"3559",1
"3560",1
"3561",8
"3562",2
"3563",1
"3564",1
"3565",1
"3566",6
"3567",1
"3568",3
"3569",1
"3570",1
"3571",1
"3572",1
"3573",1
"3574",6
"3575",1
"3576",1
"3577",1
"3578",1
"3579",3
"3580",4
"3581",1
"3582",1
"3583",1
"3584",1
"3585",1
"3586",1
"3587",6
"3588",1
"3589",2
"3590",5
"3591",2
"3592",1
"3593",3
"3594",3
"3595",10
"3596",1
"3597",1
"3598",1
"3599",1
"3600",1
"3601",2
"3602",1
"3603",1
"3604",1
"3605",1
"3606",1
"3607",1
"3608",1
"3609",1
"3610",3
"3611",11
"3612",2
"3613",2
"3614",1
"3615",1
"3616",1
"3617",1
"3618",6
"3619",1
"3620",8
"3621",7
"3622",4
"3623",1
"3624",1
"3625",3
"3626",5
"3627",1
"3628",1
"3629",1
"3630",1
"3631",1
"3632",7
"3633",1
"3634",1
"3635",1
"3636",1
"3637",1
"3638",1
"3639",4
"3640",1
"3641",1
"3642",1
"3643",1
"3644",1
"3645",1
"3646",5
"3647",27
"3648",1
"3649",2
"3650",4
"3651",1
"3652",2
"3653",1
"3654",6
"3655",1
"3656",1
"3657",1
"3658",1
"3659",1
"3660",11
"3661",1
"3662",1
"3663",1
"3664",3
"3665",1
"3666",1
"3667",1
"3668",2
"3669",1
"3670",1
"3671",1
"3672",1
"3673",20
"3674",1
"3675",1
"3676",1
"3677",1
"3678",2
"3679",1
"3680",1
"3681",2
"3682",1
"3683",1
"3684",1
"3685",6118
"3686",16
"3687",4
"3688",11
"3689",2
"3690",1
"3691",1
"3692",1
"3693",4
"3694",1
"3695",2
"3696",2
"3697",4
"3698",2
"3699",2
"3700",1
"3701",3
"3702",1
"3703",1
"3704",2
"3705",1
"3706",1
"3707",1
"3708",1
"3709",2
"3710",1
"3711",1
"3712",2
"3713",1
"3714",1
"3715",18
"3716",1
"3717",1
"3718",1
"3719",1
"3720",1
"3721",2
"3722",1
"3723",1
"3724",1
"3725",2
"3726",1
"3727",5
"3728",24
"3729",1
"3730",3
"3731",1
"3732",1
"3733",3
"3734",1
"3735",1
"3736",1
"3737",1
"3738",1
"3739",1
"3740",1
"3741",1
"3742",1
"3743",1
"3744",1
"3745",2
"3746",1
"3747",3
"3748",2
"3749",1
"3750",14
"3751",1
"3752",1
"3753",8
"3754",1
"3755",1
"3756",1
"3757",1
"3758",1
"3759",1
"3760",3
"3761",3
"3762",1
"3763",2
"3764",1
"3765",3
"3766",6
"3767",1
"3768",2
"3769",1
"3770",6
"3771",1
"3772",2
"3773",3
"3774",1
"3775",1
"3776",1
"3777",1
"3778",3
"3779",1
"3780",1
"3781",1
"3782",6
"3783",1
"3784",1
"3785",2
"3786",2
"3787",1
"3788",1
"3789",1
"3790",1
"3791",1
"3792",1
"3793",2
"3794",1
"3795",1
"3796",1
"3797",1
"3798",3
"3799",1
"3800",2
"3801",2
"3802",2
"3803",1
"3804",1
"3805",6
"3806",1
"3807",1
"3808",6074
"3809",31
"3810",3
"3811",1
"3812",1
"3813",1
"3814",1
"3815",1
"3816",1
"3817",1
"3818",7
"3819",1
"3820",2
"3821",1
"3822",1
"3823",1
"3824",2
"3825",1
"3826",2
"3827",1
"3828",2
"3829",4
"3830",1
"3831",1
"3832",1
"3833",1
"3834",1
"3835",1
"3836",6
"3837",1
"3838",1
"3839",1
"3840",1
"3841",2
"3842",2
"3843",1
"3844",1
"3845",4
"3846",1
"3847",3
"3848",1
"3849",1
"3850",1
"3851",1
"3852",1
"3853",1
"3854",1
"3855",5
"3856",2
"3857",1
"3858",1
"3859",1
"3860",1
"3861",2
"3862",1
"3863",1
"3864",1
"3865",3
"3866",1
"3867",1
"3868",1
"3869",1
"3870",1
"3871",1
"3872",2
"3873",3
"3874",3
"3875",8
"3876",2
"3877",1
"3878",1
"3879",1
"3880",3
"3881",1
"3882",5
"3883",2
"3884",1
"3885",3
"3886",4
"3887",1
"3888",1
"3889",1
"3890",2
"3891",1
"3892",1
"3893",1
"3894",1
"3895",1
"3896",1
"3897",1
"3898",1
"3899",1
"3900",1
"3901",4
"3902",1
"3903",1
"3904",1
"3905",3
"3906",3
"3907",1
"3908",1
"3909",1
"3910",1
"3911",1
"3912",1
"3913",5
"3914",1
"3915",1
"3916",1
"3917",1
"3918",1
"3919",5
"3920",1
"3921",1
"3922",5
"3923",1
"3924",7
"3925",1
"3926",4
"3927",8
"3928",3
"3929",14
"3930",1
"3931",1
"3932",1
"3933",1
"3934",1
"3935",1
"3936",1
"3937",1
"3938",6022
"3939",5
"3940",1
"3941",1
"3942",1
"3943",1
"3944",1
"3945",1
"3946",1
"3947",1
"3948",1
"3949",1
"3950",1
"3951",1
"3952",1
"3953",1
"3954",1
"3955",1
"3956",1
"3957",1
"3958",4
"3959",1
"3960",1
"3961",6
"3962",1
"3963",1
"3964",1
"3965",2
"3966",5
"3967",1
"3968",1
"3969",11
"3970",4
"3971",1
"3972",4
"3973",1
"3974",1
"3975",1
"3976",1
"3977",1
"3978",1
"3979",22
"3980",3
"3981",1
"3982",3
"3983",1
"3984",1
"3985",2
"3986",2
"3987",2
"3988",1
"3989",4
"3990",1
"3991",1
"3992",1
"3993",1
"3994",1
"3995",1
"3996",1
"3997",1
"3998",4
"3999",4
"4000",6
"4001",1
"4002",6
"4003",1
"4004",1
"4005",4
"4006",1
"4007",3
"4008",2
"4009",1
"4010",1
"4011",2
"4012",1
"4013",8
"4014",1
"4015",2
"4016",9
"4017",4
"4018",1
"4019",1
"4020",1
"4021",2
"4022",4
"4023",1
"4024",1
"4025",5
"4026",2
"4027",1
"4028",2
"4029",7
"4030",2
"4031",1
"4032",1
"4033",1
"4034",1
"4035",3
"4036",1
"4037",5
"4038",2
"4039",1
"4040",1
"4041",1
"4042",4
"4043",1
"4044",2
"4045",1
"4046",1
"4047",3
"4048",1
"4049",1
"4050",1
"4051",10
"4052",1
"4053",3
"4054",1
"4055",1
"4056",1
"4057",1
"4058",4
"4059",1
"4060",1
"4061",1
"4062",7
"4063",1
"4064",2
"4065",3
"4066",18
"4067",1
"4068",1
"4069",1
"4070",1
"4071",1
"4072",1
"4073",3
"4074",5986
"4075",1
"4076",15
"4077",1
"4078",1
"4079",2
"4080",1
"4081",1
"4082",5
"4083",1
"4084",1
"4085",3
"4086",1
"4087",2
"4088",1
"4089",3
"4090",2
"4091",2
"4092",2
"4093",1
"4094",2
"4095",1
"4096",7
"4097",1
"4098",4
"4099",1
"4100",2
"4101",1
"4102",2
"4103",1
"4104",1
"4105",8
"4106",2
"4107",1
"4108",3
"4109",2
"4110",2
"4111",1
"4112",1
"4113",1
"4114",11
"4115",1
"4116",4
"4117",1
"4118",4
"4119",1
"4120",3
"4121",1
"4122",2
"4123",1
"4124",26
"4125",3
"4126",2
"4127",1
"4128",3
"4129",3
"4130",1
"4131",1
"4132",2
"4133",1
"4134",69
"4135",1
"4136",24
"4137",1
"4138",1
"4139",6
"4140",3
"4141",1
"4142",1
"4143",1
"4144",2
"4145",20
"4146",2
"4147",5
"4148",5
"4149",1
"4150",1
"4151",1
"4152",2
"4153",5
"4154",2
"4155",1
"4156",1
"4157",1
"4158",1
"4159",1
"4160",1
"4161",1
"4162",1
"4163",2
"4164",1
"4165",1
"4166",1
"4167",3
"4168",1
"4169",1
"4170",1
"4171",1
"4172",1
"4173",2
"4174",33
"4175",1
"4176",3
"4177",1
"4178",1
"4179",5
"4180",1
"4181",1
"4182",1
"4183",1
"4184",4
"4185",1
"4186",1
"4187",1
"4188",3
"4189",1
"4190",1
"4191",1
"4192",10
"4193",1
"4194",1
"4195",4
"4196",1
"4197",3
"4198",4
"4199",2
"4200",2
"4201",7333
"4202",1
"4203",1
"4204",1
"4205",1
"4206",1
"4207",4
"4208",1
"4209",1
"4210",1
"4211",1
"4212",1
"4213",1
"4214",1
"4215",1
"4216",1
"4217",1
"4218",1
"4219",2
"4220",1
"4221",1
"4222",1
"4223",2
"4224",1
"4225",1
"4226",1
"4227",1
"4228",1
"4229",2
"4230",1
"4231",1
"4232",2
"4233",1
"4234",1
"4235",4
"4236",2
"4237",1
"4238",7351
"4239",1
"4240",2
"4241",1
"4242",1
"4243",1
"4244",1
"4245",1
"4246",1
"4247",4
"4248",1
"4249",1
"4250",1
"4251",5
"4252",3
"4253",3
"4254",1
"4255",1
"4256",1
"4257",1
"4258",1
"4259",1
"4260",1
"4261",1
"4262",1
"4263",1
"4264",1
"4265",2
"4266",3
"4267",1
"4268",1
"4269",1
"4270",1
"4271",1
"4272",4
"4273",7
"4274",1
"4275",1
"4276",1
"4277",1
"4278",1
"4279",7440
"4280",1
"4281",1
"4282",2
"4283",2
"4284",3
"4285",1
"4286",2
"4287",2
"4288",1
"4289",1
"4290",1
"4291",1
"4292",1
"4293",3
"4294",1
"4295",1
"4296",1
"4297",1
"4298",1
"4299",1
"4300",2
"4301",1
"4302",1
"4303",1
"4304",4
"4305",1
"4306",2
"4307",1
"4308",5
"4309",1
"4310",1
"4311",2
"4312",1
"4313",1
"4314",1
"4315",1
"4316",1
"4317",7486
"4318",1
"4319",1
"4320",1
"4321",1
"4322",1
"4323",1
"4324",1
"4325",1
"4326",1
"4327",2
"4328",1
"4329",1
"4330",1
"4331",5
"4332",1
"4333",1
"4334",1
"4335",1
"4336",1
"4337",1
"4338",1
"4339",2
"4340",1
"4341",1
"4342",1
"4343",4
"4344",4
"4345",1
"4346",6
"4347",1
"4348",7308
"4349",2
"4350",8
"4351",1
"4352",7
"4353",1
"4354",1
"4355",1
"4356",1
"4357",1
"4358",5
"4359",1
"4360",2
"4361",2
"4362",1
"4363",3
"4364",2
"4365",1
"4366",1
"4367",1
"4368",1
"4369",1
"4370",1
"4371",1
"4372",2
"4373",1
"4374",1
"4375",2
"4376",2
"4377",1
"4378",3
"4379",1
"4380",1
"4381",2
"4382",1
"4383",1
"4384",4
"4385",1
"4386",1
"4387",1
"4388",1
"4389",1
"4390",1
"4391",13
"4392",7422
"4393",1
"4394",1
"4395",1
"4396",1
"4397",1
"4398",1
"4399",1
"4400",1
"4401",1
"4402",1
"4403",2
"4404",1
"4405",1
"4406",1
"4407",2
"4408",1
"4409",1
"4410",1
"4411",1
"4412",1
"4413",1
"4414",1
"4415",14
"4416",1
"4417",1
"4418",2
"4419",2
"4420",1
"4421",3
"4422",1
"4423",1
"4424",1
"4425",1
"4426",2
"4427",1
"4428",1
"4429",1
"4430",1
"4431",1
"4432",1
"4433",1
"4434",1
"4435",1
"4436",1
"4437",2
"4438",2
"4439",2
"4440",1
"4441",7212
"4442",2
"4443",1
"4444",1
"4445",1
"4446",1
"4447",1
"4448",4
"4449",1
"4450",1
"4451",2
"4452",2
"4453",1
"4454",1
"4455",1
"4456",1
"4457",3
"4458",1
"4459",2
"4460",1
"4461",8
"4462",3
"4463",2
"4464",1
"4465",1
"4466",1
"4467",1
"4468",1
"4469",1
"4470",1
"4471",2
"4472",1
"4473",1
"4474",1
"4475",2
"4476",2
"4477",3
"4478",1
"4479",1
"4480",1
"4481",7203
"4482",2
"4483",1
"4484",1
"4485",1
"4486",1
"4487",3
"4488",3
"4489",1
"4490",1
"4491",1
"4492",1
"4493",1
"4494",1
"4495",1
"4496",1
"4497",1
"4498",1
"4499",1
"4500",1
"4501",1
"4502",1
"4503",2
"4504",1
"4505",2
"4506",17
"4507",1
"4508",1
"4509",1
"4510",1
"4511",1
"4512",1
"4513",1
"4514",1
"4515",1
"4516",3
"4517",1
"4518",1
"4519",7
"4520",1
"4521",1
"4522",1
"4523",7351
"4524",1
"4525",1
"4526",1
"4527",1
"4528",1
"4529",1
"4530",1
"4531",1
"4532",1
"4533",4
"4534",2
"4535",1
"4536",2
"4537",1
"4538",3
"4539",1
"4540",1
"4541",1
"4542",1
"4543",3
"4544",1
"4545",8
"4546",17
"4547",1
"4548",1
"4549",1
"4550",1
"4551",4
"4552",1
"4553",4
"4554",1
"4555",2
"4556",1
"4557",1
"4558",1
"4559",1
"4560",1
"4561",1
"4562",2
"4563",2
"4564",1
"4565",1
"4566",1
"4567",1
"4568",1
"4569",1
"4570",1
"4571",1
"4572",1
"4573",7217
"4574",2
"4575",1
"4576",1
"4577",2
"4578",1
"4579",1
"4580",1
"4581",1
"4582",1
"4583",1
"4584",2
"4585",1
"4586",1
"4587",46
"4588",1
"4589",2
"4590",2
"4591",1
"4592",1
"4593",1
"4594",1
"4595",5
"4596",3
"4597",1
"4598",1
"4599",2
"4600",1
"4601",1
"4602",1
"4603",2
"4604",1
"4605",1
"4606",1
"4607",3
"4608",1
"4609",1
"4610",1
"4611",1
"4612",2
"4613",2
"4614",1
"4615",1
"4616",1
"4617",1
"4618",5
"4619",1
"4620",1
"4621",1
"4622",1
"4623",1
"4624",8635
"4625",1
"4626",1
"4627",1
"4628",1
"4629",1
"4630",8595
"4631",1
"4632",1
"4633",1
"4634",1
"4635",1
"4636",1
"4637",1
"4638",8652
"4639",1
"4640",1
"4641",1
"4642",4
"4643",2
"4644",1
"4645",8659
"4646",1
"4647",2
"4648",1
"4649",8494
"4650",1
"4651",1
"4652",1
"4653",1
"4654",1
"4655",2
"4656",8569
"4657",1
"4658",1
"4659",1
"4660",2
"4661",2
"4662",1
"4663",2
"4664",8592
"4665",1
"4666",1
"4667",1
"4668",1
"4669",1
"4670",1
"4671",2
"4672",1
"4673",1
"4674",1
"4675",1
"4676",8572
"4677",1
"4678",1
"4679",3
"4680",1
"4681",1
"4682",1
"4683",2
"4684",1
"4685",8588
"4686",1
"4687",1
"4688",1
"4689",1
"4690",1
"4691",2
"4692",1
"4693",1
"4694",1
"4695",1
"4696",8699
"4697",1
"4698",1
"4699",1
"4700",1
"4701",1
"4702",1
"4703",19
"4704",1
"4705",3
"4706",3
"4707",39
"4708",2
"4709",12
"4710",3
"4711",7
"4712",1
"4713",8
"4714",1
"4715",116
"4716",3
"4717",7
"4718",8
"4719",2
"4720",11
"4721",58
"4722",1
"4723",5
"4724",40
"4725",1
"4726",1
"4727",1
"4728",11
"4729",45
"4730",12
"4731",5
"4732",2
"4733",1
"4734",1
"4735",1
"4736",12
"4737",2
"4738",1
"4739",2
"4740",1
"4741",1
"4742",1
"4743",1
"4744",5
"4745",1
"4746",3
"4747",1
"4748",5
"4749",2
"4750",2
"4751",1
"4752",1
"4753",1
"4754",2
"4755",23
"4756",12
"4757",2
"4758",7
"4759",1
"4760",1
"4761",1
"4762",7
"4763",6
"4764",1
"4765",2
"4766",1
"4767",2
"4768",7
"4769",1
"4770",1
"4771",1
"4772",5
"4773",1
"4774",1
"4775",3
"4776",1
"4777",1
"4778",6
"4779",5
"4780",2
"4781",2
"4782",1
"4783",1
"4784",9
"4785",8
"4786",1
"4787",1
"4788",20
"4789",1
"4790",1
"4791",2
"4792",1
"4793",1
"4794",1
"4795",15
"4796",1
"4797",1
"4798",3
"4799",1
"4800",1
"4801",1
"4802",11
"4803",1
"4804",1
"4805",9
"4806",1
"4807",28
"4808",2
"4809",1
"4810",1
"4811",1
"4812",2
"4813",12
"4814",2
"4815",10
"4816",2
"4817",15
"4818",1
"4819",10
"4820",3
"4821",1
