"","x"
"284",2467
"285",3
"286",1
"287",1
"288",1
"289",7
"290",33
"291",1
"292",1
"293",1
"294",1
"295",1
"296",1
"297",6
"298",6
"299",1
"300",1
"301",1
"302",1
"303",1
"304",1
"305",1
"306",2
"307",13
"308",4
"309",1
"310",625
"311",1
"312",1
"313",3
"314",1
"315",6
"316",2
"317",1
"318",1
"319",4
"320",1
"321",17
"322",1
"323",1
"324",1
"325",1
"326",1
"327",1
"328",4
"329",6
"330",32
"331",1
"332",1
"333",2
"334",1
"335",1
"336",2
"337",8
"338",3
"339",172
"340",2
"341",1
"342",2
"343",2
"344",10
"345",1
"346",267
"347",1
"348",1
"349",1
"350",2
"351",27
"352",1
"353",2
"354",2
"355",208
"356",1
"357",2
"358",1
"359",2
"360",1
"361",1
"362",1
"363",37
"364",2
"365",8
"366",1
"367",1
"368",4
"369",1
"370",1
"371",1
"372",1
"373",1
"374",1
"375",1
"376",5
"377",3
"378",3
"379",3
"380",2
"381",8
"382",2
"383",1
"384",1
"385",3
"386",7
"387",2
"388",1
"389",28
"390",1
"391",1
"392",1
"393",43
"394",9
"395",1
"396",1
"397",1
"398",1
"399",10
"400",1
"401",1
"402",5
"403",10
"404",9
"405",2
"406",2
"407",13
"408",1
"409",2
"410",3
"411",1
"412",2
"413",4
"414",3
"415",2
"416",6
"417",1
"418",1
"419",1
"420",5
"421",1
"422",8
"423",1
"424",14
"425",1
"426",10
"427",2
"428",2
"429",1
"430",2
"431",3
"432",3
"433",2
"434",1
"435",6
"436",1
"437",1
"438",2
"439",21
"440",1
"441",1
"442",1
"443",1
"444",2
"445",3
"446",1
"447",1
"448",1
"449",1
"450",1
"451",3
"452",1
"453",1
"454",1
"455",1
"456",13
"457",1
"458",13
"459",1
"460",2
"461",96
"462",1
"463",1
"464",1
"465",4
"466",1
"467",1
"468",1
"469",1
"470",4
"471",12
"472",24
"473",14
"474",5
"475",1
"476",3
"477",1
"478",5
"479",3
"480",14
"481",1
"482",1
"483",1
"484",1
"485",1
"486",1
"487",1
"488",1
"489",1
"490",4
"491",2
"492",4
"493",6
"494",1
"495",5
"496",2
"497",1
"498",3
"499",1
"500",113
"501",3
"502",1
"503",7
"504",17
"505",5
"506",1
"507",3
"508",1
"509",1
"510",24
"511",2
"512",1
"513",1
"514",2
"515",1
"516",1
"517",2
"518",1
"519",1
"520",1
"521",1
"522",1
"523",4
"524",2
"525",1
"526",10
"527",1
"528",34
"529",1
"530",1
"531",1
"532",1
"533",1
"534",1
"535",1
"536",4
"537",4
"538",1
"539",1
"540",1
"541",2
"542",2
"543",8
"544",2
"545",7
"546",1
"547",7
"548",1
"549",1
"550",1
"551",1
"552",1
"553",1
"554",1
"555",2
"556",2151
"557",1
"558",1
"559",1
"560",8
"561",1
"562",1
"563",4
"564",1
"565",2
"566",1
"567",2
"568",2
"569",1
"570",192
"571",1
"572",1
"573",1
"574",1
"575",5
"576",1
"577",34
"578",1
"579",2
"580",3
"581",9
"582",1
"583",2
"584",2
"585",1
"586",7
"587",2
"588",2
"589",314
"590",25
"591",1
"592",1
"593",1
"594",2
"595",3
"596",26
"597",1
"598",1
"599",1
"600",1
"601",1
"602",1
"603",1
"604",4
"605",1
"606",6
"607",2
"608",2
"609",164
"610",1
"611",3
"612",1
"613",1
"614",13
"615",1
"616",1
"617",11
"618",5
"619",1
"620",8
"621",4
"622",6
"623",1
"624",2
"625",1
"626",1
"627",7
"628",1
"629",12
"630",1
"631",17
"632",337
"633",2
"634",1
"635",1
"636",1
"637",5
"638",1
"639",2
"640",5
"641",2
"642",1
"643",1
"644",2
"645",1
"646",1
"647",20
"648",1
"649",16
"650",10
"651",11
"652",1
"653",2
"654",11
"655",1
"656",1
"657",1
"658",1
"659",1
"660",2
"661",1
"662",2
"663",1
"664",5
"665",1
"666",4
"667",1
"668",1
"669",1
"670",3
"671",1
"672",1
"673",1
"674",1
"675",1
"676",25
"677",1
"678",1
"679",33
"680",1
"681",1
"682",2
"683",1
"684",1
"685",5
"686",3
"687",1
"688",6
"689",1
"690",1
"691",6
"692",1
"693",14
"694",1
"695",1
"696",1
"697",14
"698",1
"699",1
"700",3
"701",1
"702",1
"703",14
"704",5
"705",2
"706",1
"707",2
"708",76
"709",6
"710",4
"711",1
"712",1
"713",1
"714",25
"715",1
"716",19
"717",1
"718",2
"719",270
"720",18
"721",1
"722",1
"723",4
"724",3
"725",4
"726",1
"727",1
"728",1
"729",1
"730",1
"731",3
"732",1
"733",20
"734",3
"735",3
"736",1
"737",1
"738",1
"739",1
"740",1
"741",6
"742",1
"743",8
"744",8
"745",2
"746",1
"747",1
"748",1
"749",164
"750",1
"751",1
"752",1
"753",7
"754",1
"755",1
"756",4
"757",1
"758",1
"759",5
"760",2
"761",1
"762",1
"763",11
"764",4
"765",1
"766",1
"767",5
"768",1
"769",1
"770",1
"771",1
"772",31
"773",2
"774",1
"775",1
"776",5
"777",1
"778",2
"779",1
"780",1
"781",6
"782",2
"783",1
"784",1
"785",1
"786",9
"787",5
"788",1
"789",9
"790",4
"791",2
"792",6
"793",1
"794",7
"795",1
"796",1
"797",11
"798",1
"799",1
"800",1
"801",200
"802",2
"803",1
"804",1
"805",1
"806",6
"807",1
"808",15
"809",1
"810",5
"811",11
"812",2
"813",4
"814",21
"815",1
"816",1
"817",3
"818",1
"819",1
"820",1
"821",1
"822",1
"823",7
"824",2
"825",1
"826",43
"827",1
"828",1
"829",1
"830",47
"831",1
"832",5
"833",91
"834",1
"835",1
"836",1
"837",1
"838",2
"839",1
"840",2
"841",9
"842",2
"843",1
"844",1
"845",16
"846",27
"847",1
"848",1
"849",1
"850",1
"851",1
"852",1
"853",2
"854",6
"855",1
"856",38
"857",1
"858",1
"859",1
"860",2
"861",3
"862",2
"863",1
"864",5
"865",1
"866",5
"867",12
"868",4
"869",1
"870",5
"871",1
"872",1
"873",1
"874",2
"875",1
"876",1
"877",1
"878",1
"879",1
"880",5
"881",1
"882",1
"883",1
"884",1
"885",1
"886",2
"887",5
"888",3
"889",2
"890",5
"891",1
"892",3
"893",3
"894",1
"895",2
"896",2
"897",1
"898",2
"899",2231
"900",2
"901",3
"902",3
"903",9
"904",2
"905",5
"906",1
"907",6
"908",1
"909",1
"910",7
"911",1
"912",1
"913",3
"914",1
"915",1
"916",1
"917",1
"918",1
"919",3
"920",2
"921",1
"922",1
"923",159
"924",7
"925",1
"926",1
"927",1
"928",1
"929",4
"930",1
"931",1
"932",15
"933",24
"934",1
"935",1
"936",1
"937",39
"938",115
"939",2
"940",2
"941",25
"942",19
"943",1
"944",2
"945",1
"946",1
"947",2
"948",79
"949",1
"950",2
"951",1
"952",3
"953",47
"954",1
"955",2
"956",1
"957",2
"958",1
"959",1
"960",1
"961",1
"962",2
"963",1
"964",5
"965",1
"966",2
"967",1
"968",23
"969",3
"970",1
"971",1
"972",1
"973",1
"974",32
"975",2
"976",1
"977",3
"978",60
"979",2
"980",1
"981",4
"982",1
"983",1
"984",1
"985",1
"986",4
"987",49
"988",3
"989",1
"990",2
"991",20
"992",1
"993",2
"994",1
"995",27
"996",2
"997",1
"998",101
"999",1
"1000",3
"1001",11
"1002",3
"1003",6
"1004",32
"1005",2
"1006",1
"1007",5
"1008",21
"1009",1
"1010",5
"1011",1
"1012",1
"1013",1
"1014",1
"1015",232
"1016",1
"1017",3
"1018",4
"1019",2
"1020",1
"1021",7
"1022",1
"1023",1
"1024",2
"1025",38
"1026",3
"1027",4
"1028",1
"1029",3
"1030",2
"1031",2
"1032",32
"1033",16
"1034",8
"1035",1
"1036",1
"1037",8
"1038",6
"1039",1
"1040",2
"1041",1
"1042",89
"1043",6
"1044",2
"1045",2
"1046",1
"1047",432
"1048",5
"1049",1
"1050",1
"1051",5
"1052",17
"1053",1
"1054",1
"1055",1
"1056",3
"1057",1
"1058",1
"1059",7
"1060",5
"1061",1
"1062",9
"1063",1
"1064",1
"1065",140
"1066",1
"1067",1
"1068",1
"1069",1
"1070",1
"1071",2
"1072",1
"1073",15
"1074",4
"1075",2
"1076",1
"1077",1
"1078",4
"1079",1
"1080",1
"1081",1
"1082",1
"1083",1
"1084",2
"1085",1
"1086",1
"1087",1
"1088",6
"1089",8
"1090",3
"1091",5
"1092",4
"1093",1
"1094",22
"1095",1
"1096",1
"1097",1
"1098",4
"1099",3
"1100",1
"1101",3
"1102",23
"1103",1
"1104",1
"1105",1
"1106",1
"1107",1
"1108",2
"1109",3
"1110",3
"1111",1
"1112",2
"1113",2
"1114",2
"1115",179
"1116",1
"1117",1
"1118",1
"1119",3
"1120",3
"1121",4
"1122",1
"1123",28
"1124",1
"1125",1
"1126",1
"1127",5
"1128",1
"1129",1
"1130",2
"1131",5
"1132",2
"1133",1
"1134",1
"1135",3
"1136",1
"1137",2
"1138",1
"1139",98
"1140",2
"1141",2
"1142",5
"1143",19
"1144",1
"1145",1
"1146",2
"1147",1
"1148",2
"1149",4
"1150",1
"1151",76
"1152",1
"1153",1
"1154",1
"1155",1
"1156",22
"1157",1
"1158",1
"1159",1
"1160",4
"1161",4
"1162",1
"1163",2
"1164",41
"1165",1
"1166",3
"1167",1
"1168",9
"1169",41
"1170",1
"1171",2
"1172",2
"1173",1
"1174",1
"1175",2
"1176",2
"1177",4
"1178",1
"1179",1
"1180",1
"1181",3
"1182",1
"1183",1
"1184",1
"1185",2
"1186",4
"1187",3
"1188",1
"1189",1
"1190",1
"1191",1
"1192",2
"1193",2
"1194",1
"1195",1
"1196",1
"1197",1
"1198",1
"1199",1
"1200",1
"1201",1
"1202",1
"1203",2
"1204",1
"1205",6
"1206",1
"1207",2
"1208",3
"1209",1
"1210",1
"1211",1
"1212",452
"1213",710
"1214",15
"1215",1
"1216",211
"1217",16
"1218",2
"1219",1
"1220",40
"1221",5
"1222",140
"1223",12
"1224",12
"1225",5
"1226",1
"1227",3
"1228",4
"1229",40
"1230",135
"1231",14
"1232",1
"1233",2
"1234",61
"1235",3
"1236",1
"1237",1
"1238",7
"1239",1
"1240",1
"1241",1
"1242",6
"1243",1
"1244",11
"1245",2
"1246",1
"1247",1
"1248",11
"1249",5
"1250",29
"1251",10
"1252",17
"1253",1
"1254",2
"1255",2
"1256",4
"1257",1
"1258",3
"1259",1
"1260",19
"1261",12
"1262",11
"1263",1
"1264",1
"1265",5
"1266",46
"1267",4
"1268",1
"1269",2
"1270",7
"1271",1
"1272",1
"1273",1
"1274",1
"1275",1
"1276",1
"1277",1
"1278",23
"1279",1
"1280",3
"1281",2
"1282",1
"1283",26
"1284",4
"1285",2
"1286",1
"1287",2
"1288",44
"1289",13
"1290",1
"1291",1
"1292",1
"1293",2
"1294",1
"1295",2
"1296",1
"1297",1
"1298",1
"1299",2
"1300",6
"1301",1
"1302",1
"1303",1
"1304",10
"1305",4
"1306",1
"1307",3
"1308",2
"1309",2
"1310",1
"1311",1
"1312",11
"1313",1
"1314",1
"1315",1002
"1316",1
"1317",1
"1318",2
"1319",1
"1320",3
"1321",1
"1322",1
"1323",6
"1324",1
"1325",1
"1326",17
"1327",2
"1328",1
"1329",1
"1330",876
"1331",3
"1332",43
"1333",10
"1334",1
"1335",2
"1336",8
"1337",7
"1338",2
"1339",4
"1340",3
"1341",4
"1342",15
"1343",1
"1344",6
"1345",1
"1346",2
"1347",2
"1348",4
"1349",2
"1350",2
"1351",1
"1352",2
"1353",5
"1354",1
"1355",1
"1356",4
"1357",2
"1358",34
"1359",1
"1360",3
"1361",2
"1362",9
"1363",3
"1364",6
"1365",1
"1366",1
"1367",1
"1368",1
"1369",3
"1370",3
"1371",1
"1372",3
"1373",1
"1374",1
"1375",1
"1376",1
"1377",1
"1378",18
"1379",38
"1380",1
"1381",1
"1382",1
"1383",1
"1384",53
"1385",1
"1386",1
"1387",11
"1388",1
"1389",1
"1390",1
"1391",3
"1392",1
"1393",2
"1394",1
"1395",1
"1396",1
"1397",1
"1398",1
"1399",1
"1400",1
"1401",8
"1402",1
"1403",14
"1404",11
"1405",23
"1406",3
"1407",3
"1408",1
"1409",1
"1410",1
"1411",2
"1412",2
"1413",1
"1414",3
"1415",1
"1416",2
"1417",19
"1418",10
"1419",1
"1420",1
"1421",1
"1422",4
"1423",8
"1424",6
"1425",1
"1426",4
"1427",1
"1428",1
"1429",1
"1430",1
"1431",1
"1432",11
"1433",1
"1434",1
"1435",1
"1436",4
"1437",3
"1438",1
"1439",9
"1440",1
"1441",8
"1442",25
"1443",32
"1444",1
"1445",2
"1446",13
"1447",2
"1448",46
"1449",1
"1450",1
"1451",8
"1452",1
"1453",1
"1454",1
"1455",2
"1456",2
"1457",5
"1458",1
"1459",1
"1460",1
"1461",1
"1462",2
"1463",3
"1464",1
"1465",3
"1466",1
"1467",1
"1468",1
"1469",1
"1470",4
"1471",1
"1472",1
"1473",1
"1474",1
"1475",3
"1476",1
"1477",1
"1478",1
"1479",9
"1480",1
"1481",8
"1482",1
"1483",17
"1484",1
"1485",1
"1486",1
"1487",1
"1488",1
"1489",1
"1490",1
"1491",3
"1492",143
"1493",1
"1494",25
"1495",3
"1496",1
"1497",5
"1498",1
"1499",1
"1500",37
"1501",2
"1502",1
"1503",1
"1504",1
"1505",4
"1506",1
"1507",1
"1508",1
"1509",1
"1510",1
"1511",1
"1512",1
"1513",1
"1514",1
"1515",1
"1516",2
"1517",1
"1518",1
"1519",9
"1520",3
"1521",1
"1522",3
"1523",5
"1524",1
"1525",1
"1526",5
"1527",1
"1528",2
"1529",2
"1530",1
"1531",1
"1532",1
"1533",1447
"1534",128
"1535",79
"1536",1
"1537",5
"1538",756
"1539",2
"1540",1
"1541",6
"1542",8
"1543",1
"1544",1
"1545",6
"1546",1
"1547",1
"1548",1
"1549",1
"1550",356
"1551",6
"1552",15
"1553",1
"1554",19
"1555",1
"1556",1
"1557",1
"1558",1
"1559",1
"1560",1
"1561",1
"1562",1
"1563",1
"1564",1
"1565",2
"1566",5
"1567",7
"1568",2
"1569",1
"1570",2
"1571",10
"1572",23
"1573",11
"1574",4
"1575",1
"1576",1
"1577",1
"1578",84
"1579",1
"1580",28
"1581",3
"1582",3
"1583",1
"1584",1
"1585",5
"1586",1
"1587",1
"1588",1
"1589",1
"1590",1
"1591",2
"1592",1
"1593",1
"1594",1
"1595",1
"1596",1
"1597",1
"1598",2
"1599",1
"1600",5
"1601",1
"1602",1
"1603",4
"1604",1
"1605",1
"1606",1
"1607",5
"1608",2
"1609",10
"1610",1
"1611",5
"1612",1
"1613",1
"1614",5
"1615",9
"1616",1
"1617",1
"1618",1
"1619",23
"1620",1
"1621",3
"1622",1
"1623",13
"1624",1
"1625",1
"1626",4
"1627",2
"1628",6
"1629",1
"1630",40
"1631",1
"1632",76
"1633",33
"1634",1
"1635",36
"1636",2
"1637",1
"1638",1
"1639",1
"1640",1
"1641",1
"1642",3
"1643",1
"1644",2
"1645",3
"1646",11
"1647",1
"1648",31
"1649",1
"1650",27
"1651",1
"1652",1
"1653",1
"1654",9
"1655",1
"1656",1
"1657",17
"1658",8
"1659",2
"1660",4
"1661",441
"1662",1
"1663",56
"1664",2
"1665",1
"1666",2
"1667",1
"1668",3
"1669",6
"1670",2
"1671",2
"1672",1
"1673",261
"1674",1
"1675",4
"1676",2
"1677",1
"1678",10
"1679",1
"1680",1
"1681",2
"1682",3
"1683",3
"1684",2
"1685",1
"1686",1
"1687",1
"1688",5
"1689",1
"1690",2
"1691",1
"1692",21
"1693",3
"1694",1
"1695",1
"1696",2
"1697",7
"1698",1
"1699",1
"1700",10
"1701",3
"1702",7
"1703",10
"1704",1
"1705",1
"1706",5
"1707",4
"1708",1
"1709",1
"1710",2
"1711",1
"1712",1
"1713",1
"1714",1
"1715",1
"1716",43
"1717",1
"1718",1
"1719",1
"1720",1
"1721",1
"1722",1
"1723",3
"1724",8
"1725",1
"1726",1
"1727",4
"1728",46
"1729",4
"1730",6
"1731",17
"1732",20
"1733",1
"1734",1
"1735",2
"1736",1
"1737",1
"1738",1
"1739",8
"1740",355
"1741",1
"1742",2
"1743",1
"1744",7
"1745",1
"1746",1
"1747",150
"1748",1
"1749",11
"1750",7
"1751",2
"1752",2
"1753",29
"1754",6
"1755",1
"1756",1
"1757",9
"1758",1
"1759",1
"1760",1
"1761",1
"1762",1
"1763",4
"1764",1
"1765",3
"1766",1
"1767",3
"1768",1
"1769",1
"1770",1
"1771",1
"1772",2
"1773",6
"1774",2
"1775",1
"1776",1
"1777",4
"1778",6
"1779",4
"1780",3
"1781",1
"1782",1
"1783",3
"1784",1
"1785",2
"1786",13
"1787",2
"1788",2
"1789",1
"1790",1
"1791",1
"1792",1
"1793",50
"1794",1
"1795",2
"1796",2
"1797",1
"1798",2
"1799",2
"1800",1
"1801",2
"1802",1
"1803",8
"1804",1
"1805",2
"1806",1
"1807",1
"1808",2
"1809",1
"1810",4
"1811",7
"1812",7
"1813",2
"1814",2
"1815",1
"1816",4
"1817",1
"1818",2
"1819",1
"1820",1
"1821",3
"1822",19
"1823",6
"1824",1
"1825",5
"1826",1
"1827",2
"1828",3
"1829",1
"1830",1
"1831",2
"1832",1
"1833",418
"1834",51
"1835",1390
"1836",3
"1837",257
"1838",2
"1839",44
"1840",1
"1841",2
"1842",10
"1843",4
"1844",1
"1845",1
"1846",3
"1847",1
"1848",2
"1849",2
"1850",28
"1851",1
"1852",1
"1853",1
"1854",20
"1855",1
"1856",1
"1857",5
"1858",1
"1859",5
"1860",1
"1861",1
"1862",1
"1863",1
"1864",19
"1865",1
"1866",6
"1867",2
"1868",2
"1869",1
"1870",2
"1871",86
"1872",2
"1873",1
"1874",21
"1875",1
"1876",17
"1877",3
"1878",2
"1879",1
"1880",1
"1881",11
"1882",1
"1883",1
"1884",3
"1885",20
"1886",1
"1887",1
"1888",1
"1889",488
"1890",1
"1891",1
"1892",1
"1893",38
"1894",8
"1895",2
"1896",1
"1897",15
"1898",1
"1899",10
"1900",5
"1901",11
"1902",3
"1903",104
"1904",1
"1905",35
"1906",1
"1907",2
"1908",1
"1909",14
"1910",1
"1911",11
"1912",1
"1913",1
"1914",1
"1915",1
"1916",1
"1917",1
"1918",5
"1919",1
"1920",1
"1921",2
"1922",2
"1923",1
"1924",3
"1925",1
"1926",1
"1927",1070
"1928",3
"1929",1
"1930",21
"1931",10
"1932",1
"1933",1
"1934",3
"1935",1
"1936",121
"1937",5
"1938",1
"1939",10
"1940",2
"1941",2
"1942",1
"1943",1
"1944",1
"1945",1
"1946",7
"1947",1
"1948",3
"1949",1
"1950",3
"1951",1
"1952",1
"1953",13
"1954",8
"1955",1
"1956",1
"1957",6
"1958",4
"1959",1
"1960",1
"1961",2
"1962",16
"1963",14
"1964",1
"1965",9
"1966",26
"1967",5
"1968",1
"1969",1
"1970",4
"1971",2
"1972",3
"1973",1
"1974",1
"1975",7
"1976",1
"1977",1
"1978",1
"1979",1
"1980",1
"1981",1
"1982",1
"1983",2
"1984",3
"1985",3
"1986",3
"1987",1
"1988",3
"1989",8
"1990",3
"1991",5
"1992",10
"1993",1
"1994",1
"1995",1
"1996",1
"1997",3
"1998",6
"1999",1
"2000",1
"2001",3
"2002",1
"2003",1
"2004",1
"2005",1
"2006",6
"2007",1
"2008",1
"2009",2
"2010",2
"2011",2
"2012",84
"2013",1
"2014",2
"2015",7
"2016",2
"2017",2
"2018",3
"2019",1
"2020",2
"2021",2
"2022",1
"2023",1
"2024",1
"2025",2
"2026",1
"2027",4
"2028",1
"2029",3
"2030",1
"2031",14
"2032",5
"2033",5
"2034",3
"2035",1
"2036",2
"2037",1
"2038",2
"2039",3
"2040",1
"2041",1
"2042",1
"2043",33
"2044",1
"2045",1
"2046",259
"2047",1
"2048",3
"2049",1
"2050",1
"2051",17
"2052",1
"2053",1
"2054",7
"2055",1
"2056",1
"2057",1
"2058",1
"2059",1
"2060",1
"2061",8
"2062",6
"2063",5
"2064",1
"2065",13
"2066",1
"2067",2
"2068",1
"2069",1
"2070",1
"2071",47
"2072",16
"2073",10
"2074",5
"2075",15
"2076",1
"2077",48
"2078",1
"2079",1
"2080",1
"2081",1
"2082",1
"2083",2
"2084",3
"2085",1
"2086",2
"2087",5
"2088",1
"2089",1
"2090",3
"2091",1
"2092",1
"2093",1
"2094",4
"2095",1
"2096",1
"2097",1
"2098",14
"2099",1
"2100",1
"2101",2
"2102",1
"2103",3
"2104",1
"2105",1
"2106",1
"2107",6
"2108",2
"2109",1
"2110",3
"2111",1
"2112",2
"2113",1
"2114",3
"2115",3
"2116",1
"2117",2
"2118",90
"2119",4410
"2120",17
"2121",2
"2122",1
"2123",8
"2124",1
"2125",12
"2126",15
"2127",2
"2128",1
"2129",1
"2130",1
"2131",6
"2132",3
"2133",1
"2134",1
"2135",1
"2136",1
"2137",1
"2138",2
"2139",1
"2140",7
"2141",2
"2142",1
"2143",6
"2144",1
"2145",3
"2146",29
"2147",1
"2148",68
"2149",1
"2150",1
"2151",1
"2152",1
"2153",1
"2154",3
"2155",1
"2156",2
"2157",4
"2158",1
"2159",2
"2160",1
"2161",1
"2162",1
"2163",1
"2164",1
"2165",9
"2166",1
"2167",1
"2168",1
"2169",1
"2170",3
"2171",36
"2172",1
"2173",29
"2174",4
"2175",1
"2176",1
"2177",2
"2178",2
"2179",12
"2180",7
"2181",1
"2182",1
"2183",1
"2184",1
"2185",1
"2186",12
"2187",2
"2188",1
"2189",2
"2190",1
"2191",2
"2192",56
"2193",35
"2194",3
"2195",2
"2196",1
"2197",2
"2198",2
"2199",2
"2200",1
"2201",11
"2202",1
"2203",3
"2204",1
"2205",1
"2206",1
"2207",1
"2208",2
"2209",1
"2210",1
"2211",3
"2212",1
"2213",1
"2214",1
"2215",1
"2216",1
"2217",5
"2218",5
"2219",1
"2220",10
"2221",1
"2222",1
"2223",1
"2224",1
"2225",7
"2226",3
"2227",2
"2228",4
"2229",4
"2230",2
"2231",1
"2232",3
"2233",1
"2234",2
"2235",1
"2236",1
"2237",1
"2238",17
"2239",1
"2240",4
"2241",3
"2242",2
"2243",10
"2244",1
"2245",1
"2246",1
"2247",1
"2248",1
"2249",3
"2250",2
"2251",1
"2252",1
"2253",1
"2254",1
"2255",1
"2256",6
"2257",1
"2258",3
"2259",1
"2260",1
"2261",1
"2262",1
"2263",1
"2264",1
"2265",2
"2266",1
"2267",5
"2268",4
"2269",3
"2270",1
"2271",7
"2272",2
"2273",10
"2274",3
"2275",42
"2276",1
"2277",1
"2278",5
"2279",1
"2280",1
"2281",2
"2282",2
"2283",1
"2284",10
"2285",1
"2286",25
"2287",2
"2288",1
"2289",1
"2290",1
"2291",2
"2292",3
"2293",1
"2294",1
"2295",5
"2296",1
"2297",2
"2298",1
"2299",14
"2300",9
"2301",1
"2302",1
"2303",5
"2304",1
"2305",2
"2306",9
"2307",3
"2308",1
"2309",1
"2310",1
"2311",1
"2312",1
"2313",6
"2314",1
"2315",2
"2316",5
"2317",1
"2318",2
"2319",1
"2320",6
"2321",2
"2322",1
"2323",2
"2324",1
"2325",1
"2326",5
"2327",1
"2328",1
"2329",1
"2330",1
"2331",3
"2332",1
"2333",1
"2334",1
"2335",1
"2336",1
"2337",4
"2338",2
"2339",1
"2340",1
"2341",1
"2342",1
"2343",3
"2344",2
"2345",1
"2346",1
"2347",1
"2348",2
"2349",1
"2350",4
"2351",1
"2352",2
"2353",1
"2354",5
"2355",1
"2356",1
"2357",1
"2358",3
"2359",8
"2360",1
"2361",6
"2362",1
"2363",3
"2364",22
"2365",1
"2366",1
"2367",1
"2368",1
"2369",1
"2370",1
"2371",1
"2372",1
"2373",3
"2374",1
"2375",1
"2376",1
"2377",2
"2378",1
"2379",2546
"2380",1
"2381",25
"2382",30
"2383",2
"2384",1
"2385",1
"2386",1
"2387",2
"2388",2
"2389",12
"2390",1
"2391",2
"2392",1
"2393",1
"2394",3
"2395",1
"2396",1
"2397",1
"2398",592
"2399",1
"2400",1
"2401",2
"2402",1
"2403",3
"2404",1
"2405",3
"2406",4
"2407",1
"2408",2
"2409",1
"2410",1
"2411",1
"2412",1
"2413",15
"2414",1
"2415",20
"2416",1
"2417",1
"2418",12
"2419",1
"2420",6
"2421",1
"2422",3
"2423",1
"2424",1
"2425",3
"2426",16
"2427",7
"2428",6
"2429",1
"2430",169
"2431",1
"2432",1
"2433",2
"2434",2
"2435",2
"2436",1
"2437",1
"2438",5
"2439",35
"2440",1
"2441",1
"2442",3
"2443",2
"2444",213
"2445",8
"2446",1
"2447",3
"2448",5
"2449",1
"2450",1
"2451",2
"2452",1
"2453",1
"2454",4
"2455",2
"2456",1
"2457",1
"2458",18
"2459",1
"2460",2
"2461",5
"2462",14
"2463",3
"2464",1
"2465",2
"2466",1
"2467",1
"2468",41
"2469",1
"2470",7
"2471",1
"2472",1
"2473",11
"2474",7
"2475",5
"2476",1
"2477",1
"2478",60
"2479",1
"2480",1
"2481",2
"2482",1
"2483",1
"2484",25
"2485",1
"2486",25
"2487",7
"2488",67
"2489",2
"2490",1
"2491",1
"2492",1
"2493",4
"2494",161
"2495",1
"2496",66
