"","x"
"397",9
"398",1
"399",1
"400",1
"401",1
"402",10
"403",1
"404",1
"405",5
"406",10
"407",9
"408",2
"409",2
"410",13
"411",1
"412",2
"413",3
"414",1
"415",2
"416",4
"417",3
"418",2
"419",6
"420",1
"421",1
"422",1
"423",5
"424",1
"425",8
"426",1
"427",14
"428",1
"429",10
"430",2
"431",2
"432",1
"433",2
"434",3
"435",3
"436",2
"437",1
"438",6
"439",1
"440",1
"441",2
"442",21
"443",1
"444",1
"445",1
"446",1
"447",2
"448",3
"449",1
"450",1
"451",1
"452",1
"453",1
"454",3
"455",1
"456",1
"457",1
"458",1
"459",13
"460",1
"461",13
"462",1
"463",2
"464",96
"465",1
"466",1
"467",1
"468",4
"469",1
"470",1
"471",1
"472",1
"473",4
"474",12
"475",24
"476",14
"477",5
"478",1
"479",3
"480",1
"481",5
"482",3
"483",14
"484",1
"485",1
"486",1
"487",1
"488",1
"489",1
"490",1
"491",1
"492",1
"493",4
"494",2
"495",4
"496",6
"497",1
"498",5
"499",2
"500",1
"501",3
"502",1
"503",113
"504",3
"505",1
"506",7
"507",17
"508",5
"509",1
"510",3
"511",1
"512",1
"513",24
"514",2
"515",1
"516",1
"517",2
"518",1
"519",1
"520",2
"521",1
"522",1
"523",1
"524",1
"525",1
"526",4
"527",2
"528",1
"529",10
"530",1
"531",34
"532",1
"533",1
"534",1
"535",1
"536",1
"537",1
"538",1
"539",4
"540",4
"541",1
"542",1
"543",1
"544",2
"545",2
"546",8
"547",2
"548",7
"549",1
"550",7
"551",1
"552",1
"553",1
"554",1
"555",1
"556",1
"557",1
"558",2
"559",2151
"560",1
"561",1
"562",1
"563",8
"564",1
"565",1
"566",4
"567",1
"568",2
"569",1
"570",2
"571",2
"572",1
"573",192
"574",1
"575",1
"576",1
"577",1
"578",5
"579",1
"580",34
"581",1
"582",2
"583",3
"584",9
"585",1
"586",2
"587",2
"588",1
"589",7
"590",2
"591",2
"592",314
"593",25
"594",1
"595",1
"596",1
"597",2
"598",3
"599",26
"600",1
"601",1
"602",1
"603",1
"604",1
"605",1
"606",1
"607",4
"608",1
"609",6
"610",2
"611",2
"612",164
"613",1
"614",3
"615",1
"616",1
"617",13
"618",1
"619",1
"620",11
"621",5
"622",1
"623",8
"624",4
"625",6
"626",1
"627",2
"628",1
"629",1
"630",7
"631",1
"632",12
"633",1
"634",17
"635",337
"636",2
"637",1
"638",1
"639",1
"640",5
"641",1
"642",2
"643",5
"644",2
"645",1
"646",1
"647",2
"648",1
"649",1
"650",20
"651",1
"652",16
"653",10
"654",11
"655",1
"656",2
"657",11
"658",1
"659",1
"660",1
"661",1
"662",1
"663",2
"664",1
"665",2
"666",1
"667",5
"668",1
"669",4
"670",1
"671",1
"672",1
"673",3
"674",1
"675",1
"676",1
"677",1
"678",1
"679",25
"680",1
"681",1
"682",33
"683",1
"684",1
"685",2
"686",1
"687",1
"688",5
"689",3
"690",1
"691",6
"692",1
"693",1
"694",6
"695",1
"696",14
"697",1
"698",1
"699",1
"700",14
"701",1
"702",1
"703",3
"704",1
"705",1
"706",14
"707",5
"708",2
"709",1
"710",2
"711",76
"712",6
"713",4
"714",1
"715",1
"716",1
"717",25
"718",1
"719",19
"720",1
"721",2
"722",270
"723",18
"724",1
"725",1
"726",4
"727",3
"728",4
"729",1
"730",1
"731",1
"732",1
"733",1
"734",3
"735",1
"736",20
"737",3
"738",3
"739",1
"740",1
"741",1
"742",1
"743",1
"744",6
"745",1
"746",8
"747",8
"748",2
"749",1
"750",1
"751",1
"752",164
"753",1
"754",1
"755",1
"756",7
"757",1
"758",1
"759",4
"760",1
"761",1
"762",5
"763",2
"764",1
"765",1
"766",11
"767",4
"768",1
"769",1
"770",5
"771",1
"772",1
"773",1
"774",1
"775",31
"776",2
"777",1
"778",1
"779",5
"780",1
"781",2
"782",1
"783",1
"784",6
"785",2
"786",1
"787",1
"788",1
"789",9
"790",5
"791",1
"792",9
"793",4
"794",2
"795",6
"796",1
"797",7
"798",1
"799",1
"800",11
"801",1
"802",1
"803",1
"804",200
"805",2
"806",1
"807",1
"808",1
"809",6
"810",1
"811",15
"812",1
"813",5
"814",11
"815",2
"816",4
"817",21
"818",1
"819",1
"820",3
"821",1
"822",1
"823",1
"824",1
"825",1
"826",7
"827",2
"828",1
"829",43
"830",1
"831",1
"832",1
"833",47
"834",1
"835",5
"836",91
"837",1
"838",1
"839",1
"840",1
"841",2
"842",1
"843",2
"844",9
"845",2
"846",1
"847",1
"848",16
"849",27
"850",1
"851",1
"852",1
"853",1
"854",1
"855",1
"856",2
"857",6
"858",1
"859",38
"860",1
"861",1
"862",1
"863",2
"864",3
"865",2
"866",1
"867",5
"868",1
"869",5
"870",12
"871",4
"872",1
"873",5
"874",1
"875",1
"876",1
"877",2
"878",1
"879",1
"880",1
"881",1
"882",1
"883",5
"884",1
"885",1
"886",1
"887",1
"888",1
"889",2
"890",5
"891",3
"892",2
"893",5
"894",1
"895",3
"896",3
"897",1
"898",2
"899",2
"900",1
"901",2
"902",2231
"903",2
"904",3
"905",3
"906",9
"907",2
"908",5
"909",1
"910",6
"911",1
"912",1
"913",7
"914",1
"915",1
"916",3
"917",1
"918",1
"919",1
"920",1
"921",1
"922",3
"923",2
"924",1
"925",1
"926",159
"927",7
"928",1
"929",1
"930",1
"931",1
"932",4
"933",1
"934",1
"935",15
"936",24
"937",1
"938",1
"939",1
"940",39
"941",115
"942",2
"943",2
"944",25
"945",19
"946",1
"947",2
"948",1
"949",1
"950",2
"951",79
"952",1
"953",2
"954",1
"955",3
"956",47
"957",1
"958",2
"959",1
"960",2
"961",1
"962",1
"963",1
"964",1
"965",2
"966",1
"967",5
"968",1
"969",2
"970",1
"971",23
"972",3
"973",1
"974",1
"975",1
"976",1
"977",32
"978",2
"979",1
"980",3
"981",60
"982",2
"983",1
"984",4
"985",1
"986",1
"987",1
"988",1
"989",4
"990",49
"991",3
"992",1
"993",2
"994",20
"995",1
"996",2
"997",1
"998",27
"999",2
"1000",1
"1001",101
"1002",1
"1003",3
"1004",11
"1005",3
"1006",6
"1007",32
"1008",2
"1009",1
"1010",5
"1011",21
"1012",1
"1013",5
"1014",1
"1015",1
"1016",1
"1017",1
"1018",232
"1019",1
"1020",3
"1021",4
"1022",2
"1023",1
"1024",7
"1025",1
"1026",1
"1027",2
"1028",38
"1029",3
"1030",4
"1031",1
"1032",3
"1033",2
"1034",2
"1035",32
"1036",16
"1037",8
"1038",1
"1039",1
"1040",8
"1041",6
"1042",1
"1043",2
"1044",1
"1045",89
"1046",6
"1047",2
"1048",2
"1049",1
"1050",432
"1051",5
"1052",1
"1053",1
"1054",5
"1055",17
"1056",1
"1057",1
"1058",1
"1059",3
"1060",1
"1061",1
"1062",7
"1063",5
"1064",1
"1065",9
"1066",1
"1067",1
"1068",140
"1069",1
"1070",1
"1071",1
"1072",1
"1073",1
"1074",2
"1075",1
"1076",15
"1077",4
"1078",2
"1079",1
"1080",1
"1081",4
"1082",1
"1083",1
"1084",1
"1085",1
"1086",1
"1087",2
"1088",1
"1089",1
"1090",1
"1091",6
"1092",8
"1093",3
"1094",5
"1095",4
"1096",1
"1097",22
"1098",1
"1099",1
"1100",1
"1101",4
"1102",3
"1103",1
"1104",3
"1105",23
"1106",1
"1107",1
"1108",1
"1109",1
"1110",1
"1111",2
"1112",3
"1113",3
"1114",1
"1115",2
"1116",2
"1117",2
"1118",179
"1119",1
"1120",1
"1121",1
"1122",3
"1123",3
"1124",4
"1125",1
"1126",28
"1127",1
"1128",1
"1129",1
"1130",5
"1131",1
"1132",1
"1133",2
"1134",5
"1135",2
"1136",1
"1137",1
"1138",3
"1139",1
"1140",2
"1141",1
"1142",98
"1143",2
"1144",2
"1145",5
"1146",19
"1147",1
"1148",1
"1149",2
"1150",1
"1151",2
"1152",4
"1153",1
"1154",76
"1155",1
"1156",1
"1157",1
"1158",1
"1159",22
"1160",1
"1161",1
"1162",1
"1163",4
"1164",4
"1165",1
"1166",2
"1167",41
"1168",1
"1169",3
"1170",1
"1171",9
"1172",41
"1173",1
"1174",2
"1175",2
"1176",1
"1177",1
"1178",2
"1179",2
"1180",4
"1181",1
"1182",1
"1183",1
"1184",3
"1185",1
"1186",1
"1187",1
"1188",2
"1189",4
"1190",3
"1191",1
"1192",1
"1193",1
"1194",1
"1195",2
"1196",2
"1197",1
"1198",1
"1199",1
"1200",1
"1201",1
"1202",1
"1203",1
"1204",1
"1205",1
"1206",2
"1207",1
"1208",6
"1209",1
"1210",2
"1211",3
"1212",1
"1213",1
"1214",1
"1215",452
"1216",710
"1217",15
"1218",1
"1219",211
"1220",16
"1221",2
"1222",1
"1223",40
"1224",5
"1225",140
"1226",12
"1227",12
"1228",5
"1229",1
"1230",3
"1231",4
"1232",40
"1233",135
"1234",14
"1235",1
"1236",2
"1237",61
"1238",3
"1239",1
"1240",1
"1241",7
"1242",1
"1243",1
"1244",1
"1245",6
"1246",1
"1247",11
"1248",2
"1249",1
"1250",1
"1251",11
"1252",5
"1253",29
"1254",10
"1255",17
"1256",1
"1257",2
"1258",2
"1259",4
"1260",1
"1261",3
"1262",1
"1263",19
"1264",12
"1265",11
"1266",1
"1267",1
"1268",5
"1269",46
"1270",4
"1271",1
"1272",2
"1273",7
"1274",1
"1275",1
"1276",1
"1277",1
"1278",1
"1279",1
"1280",1
"1281",23
"1282",1
"1283",3
"1284",2
"1285",1
"1286",26
"1287",4
"1288",2
"1289",1
"1290",2
"1291",44
"1292",13
"1293",1
"1294",1
"1295",1
"1296",2
"1297",1
"1298",2
"1299",1
"1300",1
"1301",1
"1302",2
"1303",6
"1304",1
"1305",1
"1306",1
"1307",10
"1308",4
"1309",1
"1310",3
"1311",2
"1312",2
"1313",1
"1314",1
"1315",11
"1316",1
"1317",1
"1318",1002
"1319",1
"1320",1
"1321",2
"1322",1
"1323",3
"1324",1
"1325",1
"1326",6
"1327",1
"1328",1
"1329",17
"1330",2
"1331",1
"1332",1
"1333",876
"1334",3
"1335",43
"1336",10
"1337",1
"1338",2
"1339",8
"1340",7
"1341",2
"1342",4
"1343",3
"1344",4
"1345",15
"1346",1
"1347",6
"1348",1
"1349",2
"1350",2
"1351",4
"1352",2
"1353",2
"1354",1
"1355",2
"1356",5
"1357",1
"1358",1
"1359",4
"1360",2
"1361",34
"1362",1
"1363",3
"1364",2
"1365",9
"1366",3
"1367",6
"1368",1
"1369",1
"1370",1
"1371",1
"1372",3
"1373",3
"1374",1
"1375",3
"1376",1
"1377",1
"1378",1
"1379",1
"1380",1
"1381",18
"1382",38
"1383",1
"1384",1
"1385",1
"1386",1
"1387",53
"1388",1
"1389",1
"1390",11
"1391",1
"1392",1
"1393",1
"1394",3
"1395",1
"1396",2
"1397",1
"1398",1
"1399",1
"1400",1
"1401",1
"1402",1
"1403",1
"1404",8
"1405",1
"1406",14
"1407",11
"1408",23
"1409",3
"1410",3
"1411",1
"1412",1
"1413",1
"1414",2
"1415",2
"1416",1
"1417",3
"1418",1
"1419",2
"1420",19
"1421",10
"1422",1
"1423",1
"1424",1
"1425",4
"1426",8
"1427",6
"1428",1
"1429",4
"1430",1
"1431",1
"1432",1
"1433",1
"1434",1
"1435",11
"1436",1
"1437",1
"1438",1
"1439",4
"1440",3
"1441",1
"1442",9
"1443",1
"1444",8
"1445",25
"1446",32
"1447",1
"1448",2
"1449",13
"1450",2
"1451",46
"1452",1
"1453",1
"1454",8
"1455",1
"1456",1
"1457",1
"1458",2
"1459",2
"1460",5
"1461",1
"1462",1
"1463",1
"1464",1
"1465",2
"1466",3
"1467",1
"1468",3
"1469",1
"1470",1
"1471",1
"1472",1
"1473",4
"1474",1
"1475",1
"1476",1
"1477",1
"1478",3
"1479",1
"1480",1
"1481",1
"1482",9
"1483",1
"1484",8
"1485",1
"1486",17
"1487",1
"1488",1
"1489",1
"1490",1
"1491",1
"1492",1
"1493",1
"1494",3
"1495",143
"1496",1
"1497",25
"1498",3
"1499",1
"1500",5
"1501",1
"1502",1
"1503",37
"1504",2
"1505",1
"1506",1
"1507",1
"1508",4
"1509",1
"1510",1
"1511",1
"1512",1
"1513",1
"1514",1
"1515",1
"1516",1
"1517",1
"1518",1
"1519",2
"1520",1
"1521",1
"1522",9
"1523",3
"1524",1
"1525",3
"1526",5
"1527",1
"1528",1
"1529",5
"1530",1
"1531",2
"1532",2
"1533",1
"1534",1
"1535",1
"1536",1447
"1537",128
"1538",79
"1539",1
"1540",5
"1541",756
"1542",2
"1543",1
"1544",6
"1545",8
"1546",1
"1547",1
"1548",6
"1549",1
"1550",1
"1551",1
"1552",1
"1553",356
"1554",6
"1555",15
"1556",1
"1557",19
"1558",1
"1559",1
"1560",1
"1561",1
"1562",1
"1563",1
"1564",1
"1565",1
"1566",1
"1567",1
"1568",2
"1569",5
"1570",7
"1571",2
"1572",1
"1573",2
"1574",10
"1575",23
"1576",11
"1577",4
"1578",1
"1579",1
"1580",1
"1581",84
"1582",1
"1583",28
"1584",3
"1585",3
"1586",1
"1587",1
"1588",5
"1589",1
"1590",1
"1591",1
"1592",1
"1593",1
"1594",2
"1595",1
"1596",1
"1597",1
"1598",1
"1599",1
"1600",1
"1601",2
"1602",1
"1603",5
"1604",1
"1605",1
"1606",4
"1607",1
"1608",1
"1609",1
"1610",5
"1611",2
"1612",10
"1613",1
"1614",5
"1615",1
"1616",1
"1617",5
"1618",9
"1619",1
"1620",1
"1621",1
"1622",23
"1623",1
"1624",3
"1625",1
"1626",13
"1627",1
"1628",1
"1629",4
"1630",2
"1631",6
"1632",1
"1633",40
"1634",1
"1635",76
"1636",33
"1637",1
"1638",36
"1639",2
"1640",1
"1641",1
"1642",1
"1643",1
"1644",1
"1645",3
"1646",1
"1647",2
"1648",3
"1649",11
"1650",1
"1651",31
"1652",1
"1653",27
"1654",1
"1655",1
"1656",1
"1657",9
"1658",1
"1659",1
"1660",17
"1661",8
"1662",2
"1663",4
"1664",441
"1665",1
"1666",56
"1667",2
"1668",1
"1669",2
"1670",1
"1671",3
"1672",6
"1673",2
"1674",2
"1675",1
"1676",261
"1677",1
"1678",4
"1679",2
"1680",1
"1681",10
"1682",1
"1683",1
"1684",2
"1685",3
"1686",3
"1687",2
"1688",1
"1689",1
"1690",1
"1691",5
"1692",1
"1693",2
"1694",1
"1695",21
"1696",3
"1697",1
"1698",1
"1699",2
"1700",7
"1701",1
"1702",1
"1703",10
"1704",3
"1705",7
"1706",10
"1707",1
"1708",1
"1709",5
"1710",4
"1711",1
"1712",1
"1713",2
"1714",1
"1715",1
"1716",1
"1717",1
"1718",1
"1719",43
"1720",1
"1721",1
"1722",1
"1723",1
"1724",1
"1725",1
"1726",3
"1727",8
"1728",1
"1729",1
"1730",4
"1731",46
"1732",4
"1733",6
"1734",17
"1735",20
"1736",1
"1737",1
"1738",2
"1739",1
"1740",1
"1741",1
"1742",8
"1743",355
"1744",1
"1745",2
"1746",1
"1747",7
"1748",1
"1749",1
"1750",150
"1751",1
"1752",11
"1753",7
"1754",2
"1755",2
"1756",29
"1757",6
"1758",1
"1759",1
"1760",9
"1761",1
"1762",1
"1763",1
"1764",1
"1765",1
"1766",4
"1767",1
"1768",3
"1769",1
"1770",3
"1771",1
"1772",1
"1773",1
"1774",1
"1775",2
"1776",6
"1777",2
"1778",1
"1779",1
"1780",4
"1781",6
"1782",4
"1783",3
"1784",1
"1785",1
"1786",3
"1787",1
"1788",2
"1789",13
"1790",2
"1791",2
"1792",1
"1793",1
"1794",1
"1795",1
"1796",50
"1797",1
"1798",2
"1799",2
"1800",1
"1801",2
"1802",2
"1803",1
"1804",2
"1805",1
"1806",8
"1807",1
"1808",2
"1809",1
"1810",1
"1811",2
"1812",1
"1813",4
"1814",7
"1815",7
"1816",2
"1817",2
"1818",1
"1819",4
"1820",1
"1821",2
"1822",1
"1823",1
"1824",3
"1825",19
"1826",6
"1827",1
"1828",5
"1829",1
"1830",2
"1831",3
"1832",1
"1833",1
"1834",2
"1835",1
"1836",418
"1837",51
"1838",1390
"1839",3
"1840",257
"1841",2
"1842",44
"1843",1
"1844",2
"1845",10
"1846",4
"1847",1
"1848",1
"1849",3
"1850",1
"1851",2
"1852",2
"1853",28
"1854",1
"1855",1
"1856",1
"1857",20
"1858",1
"1859",1
"1860",5
"1861",1
"1862",5
"1863",1
"1864",1
"1865",1
"1866",1
"1867",19
"1868",1
"1869",6
"1870",2
"1871",2
"1872",1
"1873",2
"1874",86
"1875",2
"1876",1
"1877",21
"1878",1
"1879",17
"1880",3
"1881",2
"1882",1
"1883",1
"1884",11
"1885",1
"1886",1
"1887",3
"1888",20
"1889",1
"1890",1
"1891",1
"1892",488
"1893",1
"1894",1
"1895",1
"1896",38
"1897",8
"1898",2
"1899",1
"1900",15
"1901",1
"1902",10
"1903",5
"1904",11
"1905",3
"1906",104
"1907",1
"1908",35
"1909",1
"1910",2
"1911",1
"1912",14
"1913",1
"1914",11
"1915",1
"1916",1
"1917",1
"1918",1
"1919",1
"1920",1
"1921",5
"1922",1
"1923",1
"1924",2
"1925",2
"1926",1
"1927",3
"1928",1
"1929",1
"1930",1070
"1931",3
"1932",1
"1933",21
"1934",10
"1935",1
"1936",1
"1937",3
"1938",1
"1939",121
"1940",5
"1941",1
"1942",10
"1943",2
"1944",2
"1945",1
"1946",1
"1947",1
"1948",1
"1949",7
"1950",1
"1951",3
"1952",1
"1953",3
"1954",1
"1955",1
"1956",13
"1957",8
"1958",1
"1959",1
"1960",6
"1961",4
"1962",1
"1963",1
"1964",2
"1965",16
"1966",14
"1967",1
"1968",9
"1969",26
"1970",5
"1971",1
"1972",1
"1973",4
"1974",2
"1975",3
"1976",1
"1977",1
"1978",7
"1979",1
"1980",1
"1981",1
"1982",1
"1983",1
"1984",1
"1985",1
"1986",2
"1987",3
"1988",3
"1989",3
"1990",1
"1991",3
"1992",8
"1993",3
"1994",5
"1995",10
"1996",1
"1997",1
"1998",1
"1999",1
"2000",3
"2001",6
"2002",1
"2003",1
"2004",3
"2005",1
"2006",1
"2007",1
"2008",1
"2009",6
"2010",1
"2011",1
"2012",2
"2013",2
"2014",2
"2015",84
"2016",1
"2017",2
"2018",7
"2019",2
"2020",2
"2021",3
"2022",1
"2023",2
"2024",2
"2025",1
"2026",1
"2027",1
"2028",2
"2029",1
"2030",4
"2031",1
"2032",3
"2033",1
"2034",14
"2035",5
"2036",5
"2037",3
"2038",1
"2039",2
"2040",1
"2041",2
"2042",3
"2043",1
"2044",1
"2045",1
"2046",33
"2047",1
"2048",1
"2049",259
"2050",1
"2051",3
"2052",1
"2053",1
"2054",17
"2055",1
"2056",1
"2057",7
"2058",1
"2059",1
"2060",1
"2061",1
"2062",1
"2063",1
"2064",8
"2065",6
"2066",5
"2067",1
"2068",13
"2069",1
"2070",2
"2071",1
"2072",1
"2073",1
"2074",47
"2075",16
"2076",10
"2077",5
"2078",15
"2079",1
"2080",48
"2081",1
"2082",1
"2083",1
"2084",1
"2085",1
"2086",2
"2087",3
"2088",1
"2089",2
"2090",5
"2091",1
"2092",1
"2093",3
"2094",1
"2095",1
"2096",1
"2097",4
"2098",1
"2099",1
"2100",1
"2101",14
"2102",1
"2103",1
"2104",2
"2105",1
"2106",3
"2107",1
"2108",1
"2109",1
"2110",6
"2111",2
"2112",1
"2113",3
"2114",1
"2115",2
"2116",1
"2117",3
"2118",3
"2119",1
"2120",2
"2121",90
"2122",4410
"2123",17
"2124",2
"2125",1
"2126",8
"2127",1
"2128",12
"2129",15
"2130",2
"2131",1
"2132",1
"2133",1
"2134",6
"2135",3
"2136",1
"2137",1
"2138",1
"2139",1
"2140",1
"2141",2
"2142",1
"2143",7
"2144",2
"2145",1
"2146",6
"2147",1
"2148",3
"2149",29
"2150",1
"2151",68
"2152",1
"2153",1
"2154",1
"2155",1
"2156",1
"2157",3
"2158",1
"2159",2
"2160",4
"2161",1
"2162",2
"2163",1
"2164",1
"2165",1
"2166",1
"2167",1
"2168",9
"2169",1
"2170",1
"2171",1
"2172",1
"2173",3
"2174",36
"2175",1
"2176",29
"2177",4
"2178",1
"2179",1
"2180",2
"2181",2
"2182",12
"2183",7
"2184",1
"2185",1
"2186",1
"2187",1
"2188",1
"2189",12
"2190",2
"2191",1
"2192",2
"2193",1
"2194",2
"2195",56
"2196",35
"2197",3
"2198",2
"2199",1
"2200",2
"2201",2
"2202",2
"2203",1
"2204",11
"2205",1
"2206",3
"2207",1
"2208",1
"2209",1
"2210",1
"2211",2
"2212",1
"2213",1
"2214",3
"2215",1
"2216",1
"2217",1
"2218",1
"2219",1
"2220",5
"2221",5
"2222",1
"2223",10
"2224",1
"2225",1
"2226",1
"2227",1
"2228",7
"2229",3
"2230",2
"2231",4
"2232",4
"2233",2
"2234",1
"2235",3
"2236",1
"2237",2
"2238",1
"2239",1
"2240",1
"2241",17
"2242",1
"2243",4
"2244",3
"2245",2
"2246",10
"2247",1
"2248",1
"2249",1
"2250",1
"2251",1
"2252",3
"2253",2
"2254",1
"2255",1
"2256",1
"2257",1
"2258",1
"2259",6
"2260",1
"2261",3
"2262",1
"2263",1
"2264",1
"2265",1
"2266",1
"2267",1
"2268",2
"2269",1
"2270",5
"2271",4
"2272",3
"2273",1
"2274",7
"2275",2
"2276",10
"2277",3
"2278",42
"2279",1
"2280",1
"2281",5
"2282",1
"2283",1
"2284",2
"2285",2
"2286",1
"2287",10
"2288",1
"2289",25
"2290",2
"2291",1
"2292",1
"2293",1
"2294",2
"2295",3
"2296",1
"2297",1
"2298",5
"2299",1
"2300",2
"2301",1
"2302",14
"2303",9
"2304",1
"2305",1
"2306",5
"2307",1
"2308",2
"2309",9
"2310",3
"2311",1
"2312",1
"2313",1
"2314",1
"2315",1
"2316",6
"2317",1
"2318",2
"2319",5
"2320",1
"2321",2
"2322",1
"2323",6
"2324",2
"2325",1
"2326",2
"2327",1
"2328",1
"2329",5
"2330",1
"2331",1
"2332",1
"2333",1
"2334",3
"2335",1
"2336",1
"2337",1
"2338",1
"2339",1
"2340",4
"2341",2
"2342",1
"2343",1
"2344",1
"2345",1
"2346",3
"2347",2
"2348",1
"2349",1
"2350",1
"2351",2
"2352",1
"2353",4
"2354",1
"2355",2
"2356",1
"2357",5
"2358",1
"2359",1
"2360",1
"2361",3
"2362",8
"2363",1
"2364",6
"2365",1
"2366",3
"2367",22
"2368",1
"2369",1
"2370",1
"2371",1
"2372",1
"2373",1
"2374",1
"2375",1
"2376",3
"2377",1
"2378",1
"2379",1
"2380",2
"2381",1
"2382",2546
"2383",1
"2384",25
"2385",30
"2386",2
"2387",1
"2388",1
"2389",1
"2390",2
"2391",2
"2392",12
"2393",1
"2394",2
"2395",1
"2396",1
"2397",3
"2398",1
"2399",1
"2400",1
"2401",592
"2402",1
"2403",1
"2404",2
"2405",1
"2406",3
"2407",1
"2408",3
"2409",4
"2410",1
"2411",2
"2412",1
"2413",1
"2414",1
"2415",1
"2416",15
"2417",1
"2418",20
"2419",1
"2420",1
"2421",12
"2422",1
"2423",6
"2424",1
"2425",3
"2426",1
"2427",1
"2428",3
"2429",16
"2430",7
"2431",6
"2432",1
"2433",169
"2434",1
"2435",1
"2436",2
"2437",2
"2438",2
"2439",1
"2440",1
"2441",5
"2442",35
"2443",1
"2444",1
"2445",3
"2446",2
"2447",213
"2448",8
"2449",1
"2450",3
"2451",5
"2452",1
"2453",1
"2454",2
"2455",1
"2456",1
"2457",4
"2458",2
"2459",1
"2460",1
"2461",18
"2462",1
"2463",2
"2464",5
"2465",14
"2466",3
"2467",1
"2468",2
"2469",1
"2470",1
"2471",41
"2472",1
"2473",7
"2474",1
"2475",1
"2476",11
"2477",7
"2478",5
"2479",1
"2480",1
"2481",60
"2482",1
"2483",1
"2484",2
"2485",1
"2486",1
"2487",25
"2488",1
"2489",25
"2490",7
"2491",67
"2492",2
"2493",1
"2494",1
"2495",1
"2496",4
