"","x"
"270",1
"271",1
"272",1
"273",1
"274",3
"275",1
"276",1
"277",1
"278",1
"279",2
"280",2
"281",1
"282",1
"283",41
"284",1
"285",1
"286",54
"287",384
"288",2467
"289",3
"290",1
"291",1
"292",1
"293",7
"294",33
"295",1
"296",1
"297",1
"298",1
"299",1
"300",1
"301",6
"302",6
"303",1
"304",1
"305",1
"306",1
"307",1
"308",1
"309",1
"310",2
"311",13
"312",4
"313",1
"314",625
"315",1
"316",1
"317",3
"318",1
"319",6
"320",2
"321",1
"322",1
"323",4
"324",1
"325",17
"326",1
"327",1
"328",1
"329",1
"330",1
"331",1
"332",4
"333",6
"334",32
"335",1
"336",1
"337",2
"338",1
"339",1
"340",2
"341",8
"342",3
"343",172
"344",2
"345",1
"346",2
"347",2
"348",10
"349",1
"350",267
"351",1
"352",1
"353",1
"354",2
"355",27
"356",1
"357",2
"358",2
"359",208
"360",1
"361",2
"362",1
"363",2
"364",1
"365",1
"366",1
"367",37
"368",2
"369",8
"370",1
"371",1
"372",4
"373",1
"374",1
"375",1
"376",1
"377",1
"378",1
"379",1
"380",5
"381",3
"382",3
"383",3
"384",2
"385",8
"386",2
"387",1
"388",1
"389",3
"390",7
"391",2
"392",1
"393",28
"394",1
"395",1
"396",1
"397",43
"398",9
"399",1
"400",1
"401",1
"402",1
"403",10
"404",1
"405",1
"406",5
"407",10
"408",9
"409",2
"410",2
"411",13
"412",1
"413",2
"414",3
"415",1
"416",2
"417",4
"418",3
"419",2
"420",6
"421",1
"422",1
"423",1
"424",5
"425",1
"426",8
"427",1
"428",14
"429",1
"430",10
"431",2
"432",2
"433",1
"434",2
"435",3
"436",3
"437",2
"438",1
"439",6
"440",1
"441",1
"442",2
"443",21
"444",1
"445",1
"446",1
"447",1
"448",2
"449",3
"450",1
"451",1
"452",1
"453",1
"454",1
"455",3
"456",1
"457",1
"458",1
"459",1
"460",13
"461",1
"462",13
"463",1
"464",2
"465",96
"466",1
"467",1
"468",1
"469",4
"470",1
"471",1
"472",1
"473",1
"474",4
"475",12
"476",24
"477",14
"478",5
"479",1
"480",3
"481",1
"482",5
"483",3
"484",14
"485",1
"486",1
"487",1
"488",1
"489",1
"490",1
"491",1
"492",1
"493",1
"494",4
"495",2
"496",4
"497",6
"498",1
"499",5
"500",2
"501",1
"502",3
"503",1
"504",113
"505",3
"506",1
"507",7
"508",17
"509",5
"510",1
"511",3
"512",1
"513",1
"514",24
"515",2
"516",1
"517",1
"518",2
"519",1
"520",1
"521",2
"522",1
"523",1
"524",1
"525",1
"526",1
"527",4
"528",2
"529",1
"530",10
"531",1
"532",34
"533",1
"534",1
"535",1
"536",1
"537",1
"538",1
"539",1
"540",4
"541",4
"542",1
"543",1
"544",1
"545",2
"546",2
"547",8
"548",2
"549",7
"550",1
"551",7
"552",1
"553",1
"554",1
"555",1
"556",1
"557",1
"558",1
"559",2
"560",2151
"561",1
"562",1
"563",1
"564",8
"565",1
"566",1
"567",4
"568",1
"569",2
"570",1
"571",2
"572",2
"573",1
"574",192
"575",1
"576",1
"577",1
"578",1
"579",5
"580",1
"581",34
"582",1
"583",2
"584",3
"585",9
"586",1
"587",2
"588",2
"589",1
"590",7
"591",2
"592",2
"593",314
"594",25
"595",1
"596",1
"597",1
"598",2
"599",3
"600",26
"601",1
"602",1
"603",1
"604",1
"605",1
"606",1
"607",1
"608",4
"609",1
"610",6
"611",2
"612",2
"613",164
"614",1
"615",3
"616",1
"617",1
"618",13
"619",1
"620",1
"621",11
"622",5
"623",1
"624",8
"625",4
"626",6
"627",1
"628",2
"629",1
"630",1
"631",7
"632",1
"633",12
"634",1
"635",17
"636",337
"637",2
"638",1
"639",1
"640",1
"641",5
"642",1
"643",2
"644",5
"645",2
"646",1
"647",1
"648",2
"649",1
"650",1
"651",20
"652",1
"653",16
"654",10
"655",11
"656",1
"657",2
"658",11
"659",1
"660",1
"661",1
"662",1
"663",1
"664",2
"665",1
"666",2
"667",1
"668",5
"669",1
"670",4
"671",1
"672",1
"673",1
"674",3
"675",1
"676",1
"677",1
"678",1
"679",1
"680",25
"681",1
"682",1
"683",33
"684",1
"685",1
"686",2
"687",1
"688",1
"689",5
"690",3
"691",1
"692",6
"693",1
"694",1
"695",6
"696",1
"697",14
"698",1
"699",1
"700",1
"701",14
"702",1
"703",1
"704",3
"705",1
"706",1
"707",14
"708",5
"709",2
"710",1
"711",2
"712",76
"713",6
"714",4
"715",1
"716",1
"717",1
"718",25
"719",1
"720",19
"721",1
"722",2
"723",270
"724",18
"725",1
"726",1
"727",4
"728",3
"729",4
"730",1
"731",1
"732",1
"733",1
"734",1
"735",3
"736",1
"737",20
"738",3
"739",3
"740",1
"741",1
"742",1
"743",1
"744",1
"745",6
"746",1
"747",8
"748",8
"749",2
"750",1
"751",1
"752",1
"753",164
"754",1
"755",1
"756",1
"757",7
"758",1
"759",1
"760",4
"761",1
"762",1
"763",5
"764",2
"765",1
"766",1
"767",11
"768",4
"769",1
"770",1
"771",5
"772",1
"773",1
"774",1
"775",1
"776",31
"777",2
"778",1
"779",1
"780",5
"781",1
"782",2
"783",1
"784",1
"785",6
"786",2
"787",1
"788",1
"789",1
"790",9
"791",5
"792",1
"793",9
"794",4
"795",2
"796",6
"797",1
"798",7
"799",1
"800",1
"801",11
"802",1
"803",1
"804",1
"805",200
"806",2
"807",1
"808",1
"809",1
"810",6
"811",1
"812",15
"813",1
"814",5
"815",11
"816",2
"817",4
"818",21
"819",1
"820",1
"821",3
"822",1
"823",1
"824",1
"825",1
"826",1
"827",7
"828",2
"829",1
"830",43
"831",1
"832",1
"833",1
"834",47
"835",1
"836",5
"837",91
"838",1
"839",1
"840",1
"841",1
"842",2
"843",1
"844",2
"845",9
"846",2
"847",1
"848",1
"849",16
"850",27
"851",1
"852",1
"853",1
"854",1
"855",1
"856",1
"857",2
"858",6
"859",1
"860",38
"861",1
"862",1
"863",1
"864",2
"865",3
"866",2
"867",1
"868",5
"869",1
"870",5
"871",12
"872",4
"873",1
"874",5
"875",1
"876",1
"877",1
"878",2
"879",1
"880",1
"881",1
"882",1
"883",1
"884",5
"885",1
"886",1
"887",1
"888",1
"889",1
"890",2
"891",5
"892",3
"893",2
"894",5
"895",1
"896",3
"897",3
"898",1
"899",2
"900",2
"901",1
"902",2
"903",2231
"904",2
"905",3
"906",3
"907",9
"908",2
"909",5
"910",1
"911",6
"912",1
"913",1
"914",7
"915",1
"916",1
"917",3
"918",1
"919",1
"920",1
"921",1
"922",1
"923",3
"924",2
"925",1
"926",1
"927",159
"928",7
"929",1
"930",1
"931",1
"932",1
"933",4
"934",1
"935",1
"936",15
"937",24
"938",1
"939",1
"940",1
"941",39
"942",115
"943",2
"944",2
"945",25
"946",19
"947",1
"948",2
"949",1
"950",1
"951",2
"952",79
"953",1
"954",2
"955",1
"956",3
"957",47
"958",1
"959",2
"960",1
"961",2
"962",1
"963",1
"964",1
"965",1
"966",2
"967",1
"968",5
"969",1
"970",2
"971",1
"972",23
"973",3
"974",1
"975",1
"976",1
"977",1
"978",32
"979",2
"980",1
"981",3
"982",60
"983",2
"984",1
"985",4
"986",1
"987",1
"988",1
"989",1
"990",4
"991",49
"992",3
"993",1
"994",2
"995",20
"996",1
"997",2
"998",1
"999",27
"1000",2
"1001",1
"1002",101
"1003",1
"1004",3
"1005",11
"1006",3
"1007",6
"1008",32
"1009",2
"1010",1
"1011",5
"1012",21
"1013",1
"1014",5
"1015",1
"1016",1
"1017",1
"1018",1
"1019",232
"1020",1
"1021",3
"1022",4
"1023",2
"1024",1
"1025",7
"1026",1
"1027",1
"1028",2
"1029",38
"1030",3
"1031",4
"1032",1
"1033",3
"1034",2
"1035",2
"1036",32
"1037",16
"1038",8
"1039",1
"1040",1
"1041",8
"1042",6
"1043",1
"1044",2
"1045",1
"1046",89
"1047",6
"1048",2
"1049",2
"1050",1
"1051",432
"1052",5
"1053",1
"1054",1
"1055",5
"1056",17
"1057",1
"1058",1
"1059",1
"1060",3
"1061",1
"1062",1
"1063",7
"1064",5
"1065",1
"1066",9
"1067",1
"1068",1
"1069",140
"1070",1
"1071",1
"1072",1
"1073",1
"1074",1
"1075",2
"1076",1
"1077",15
"1078",4
"1079",2
"1080",1
"1081",1
"1082",4
"1083",1
"1084",1
"1085",1
"1086",1
"1087",1
"1088",2
"1089",1
"1090",1
"1091",1
"1092",6
"1093",8
"1094",3
"1095",5
"1096",4
"1097",1
"1098",22
"1099",1
"1100",1
"1101",1
"1102",4
"1103",3
"1104",1
"1105",3
"1106",23
"1107",1
"1108",1
"1109",1
"1110",1
"1111",1
"1112",2
"1113",3
"1114",3
"1115",1
"1116",2
"1117",2
"1118",2
"1119",179
"1120",1
"1121",1
"1122",1
"1123",3
"1124",3
"1125",4
"1126",1
"1127",28
"1128",1
"1129",1
"1130",1
"1131",5
"1132",1
"1133",1
"1134",2
"1135",5
"1136",2
"1137",1
"1138",1
"1139",3
"1140",1
"1141",2
"1142",1
"1143",98
"1144",2
"1145",2
"1146",5
"1147",19
"1148",1
"1149",1
"1150",2
"1151",1
"1152",2
"1153",4
"1154",1
"1155",76
"1156",1
"1157",1
"1158",1
"1159",1
"1160",22
"1161",1
"1162",1
"1163",1
"1164",4
"1165",4
"1166",1
"1167",2
"1168",41
"1169",1
"1170",3
"1171",1
"1172",9
"1173",41
"1174",1
"1175",2
"1176",2
"1177",1
"1178",1
"1179",2
"1180",2
"1181",4
"1182",1
"1183",1
"1184",1
"1185",3
"1186",1
"1187",1
"1188",1
"1189",2
"1190",4
"1191",3
"1192",1
"1193",1
"1194",1
"1195",1
"1196",2
"1197",2
"1198",1
"1199",1
"1200",1
"1201",1
"1202",1
"1203",1
"1204",1
"1205",1
"1206",1
"1207",2
"1208",1
"1209",6
"1210",1
"1211",2
"1212",3
"1213",1
"1214",1
"1215",1
"1216",452
"1217",710
"1218",15
"1219",1
"1220",211
"1221",16
"1222",2
"1223",1
"1224",40
"1225",5
"1226",140
"1227",12
"1228",12
"1229",5
"1230",1
"1231",3
"1232",4
"1233",40
"1234",135
"1235",14
"1236",1
"1237",2
"1238",61
"1239",3
"1240",1
"1241",1
"1242",7
"1243",1
"1244",1
"1245",1
"1246",6
"1247",1
"1248",11
"1249",2
"1250",1
"1251",1
"1252",11
"1253",5
"1254",29
"1255",10
"1256",17
"1257",1
"1258",2
"1259",2
"1260",4
"1261",1
"1262",3
"1263",1
"1264",19
"1265",12
"1266",11
"1267",1
"1268",1
"1269",5
"1270",46
"1271",4
"1272",1
"1273",2
"1274",7
"1275",1
"1276",1
"1277",1
"1278",1
"1279",1
"1280",1
"1281",1
"1282",23
"1283",1
"1284",3
"1285",2
"1286",1
"1287",26
"1288",4
"1289",2
"1290",1
"1291",2
"1292",44
"1293",13
"1294",1
"1295",1
"1296",1
"1297",2
"1298",1
"1299",2
"1300",1
"1301",1
"1302",1
"1303",2
"1304",6
"1305",1
"1306",1
"1307",1
"1308",10
"1309",4
"1310",1
"1311",3
"1312",2
"1313",2
"1314",1
"1315",1
"1316",11
"1317",1
"1318",1
"1319",1002
"1320",1
"1321",1
"1322",2
"1323",1
"1324",3
"1325",1
"1326",1
"1327",6
"1328",1
"1329",1
"1330",17
"1331",2
"1332",1
"1333",1
"1334",876
"1335",3
"1336",43
"1337",10
"1338",1
"1339",2
"1340",8
"1341",7
"1342",2
"1343",4
"1344",3
"1345",4
"1346",15
"1347",1
"1348",6
"1349",1
"1350",2
"1351",2
"1352",4
"1353",2
"1354",2
"1355",1
"1356",2
"1357",5
"1358",1
"1359",1
"1360",4
"1361",2
"1362",34
"1363",1
"1364",3
"1365",2
"1366",9
"1367",3
"1368",6
"1369",1
"1370",1
"1371",1
"1372",1
"1373",3
"1374",3
"1375",1
"1376",3
"1377",1
"1378",1
"1379",1
"1380",1
"1381",1
"1382",18
"1383",38
"1384",1
"1385",1
"1386",1
"1387",1
"1388",53
"1389",1
"1390",1
"1391",11
"1392",1
"1393",1
"1394",1
"1395",3
"1396",1
"1397",2
"1398",1
"1399",1
"1400",1
"1401",1
"1402",1
"1403",1
"1404",1
"1405",8
"1406",1
"1407",14
"1408",11
"1409",23
"1410",3
"1411",3
"1412",1
"1413",1
"1414",1
"1415",2
"1416",2
"1417",1
"1418",3
"1419",1
"1420",2
"1421",19
"1422",10
"1423",1
"1424",1
"1425",1
"1426",4
"1427",8
"1428",6
"1429",1
"1430",4
"1431",1
"1432",1
"1433",1
"1434",1
"1435",1
"1436",11
"1437",1
"1438",1
"1439",1
"1440",4
"1441",3
"1442",1
"1443",9
"1444",1
"1445",8
"1446",25
"1447",32
"1448",1
"1449",2
"1450",13
"1451",2
"1452",46
"1453",1
"1454",1
"1455",8
"1456",1
"1457",1
"1458",1
"1459",2
"1460",2
"1461",5
"1462",1
"1463",1
"1464",1
"1465",1
"1466",2
"1467",3
"1468",1
"1469",3
"1470",1
"1471",1
"1472",1
"1473",1
"1474",4
"1475",1
"1476",1
"1477",1
"1478",1
"1479",3
"1480",1
"1481",1
"1482",1
"1483",9
"1484",1
"1485",8
"1486",1
"1487",17
"1488",1
"1489",1
"1490",1
"1491",1
"1492",1
"1493",1
"1494",1
"1495",3
"1496",143
"1497",1
"1498",25
"1499",3
"1500",1
"1501",5
"1502",1
"1503",1
"1504",37
"1505",2
"1506",1
"1507",1
"1508",1
"1509",4
"1510",1
"1511",1
"1512",1
"1513",1
"1514",1
"1515",1
"1516",1
"1517",1
"1518",1
"1519",1
"1520",2
"1521",1
"1522",1
"1523",9
"1524",3
"1525",1
"1526",3
"1527",5
"1528",1
"1529",1
"1530",5
"1531",1
"1532",2
"1533",2
"1534",1
"1535",1
"1536",1
"1537",1447
"1538",128
"1539",79
"1540",1
"1541",5
"1542",756
"1543",2
"1544",1
"1545",6
"1546",8
"1547",1
"1548",1
"1549",6
"1550",1
"1551",1
"1552",1
"1553",1
"1554",356
"1555",6
"1556",15
"1557",1
"1558",19
"1559",1
"1560",1
"1561",1
"1562",1
"1563",1
"1564",1
"1565",1
"1566",1
"1567",1
"1568",1
"1569",2
"1570",5
"1571",7
"1572",2
"1573",1
"1574",2
"1575",10
"1576",23
"1577",11
"1578",4
"1579",1
"1580",1
"1581",1
"1582",84
"1583",1
"1584",28
"1585",3
"1586",3
"1587",1
"1588",1
"1589",5
"1590",1
"1591",1
"1592",1
"1593",1
"1594",1
"1595",2
"1596",1
"1597",1
"1598",1
"1599",1
"1600",1
"1601",1
"1602",2
"1603",1
"1604",5
"1605",1
"1606",1
"1607",4
"1608",1
"1609",1
"1610",1
"1611",5
"1612",2
"1613",10
"1614",1
"1615",5
"1616",1
"1617",1
"1618",5
"1619",9
"1620",1
"1621",1
"1622",1
"1623",23
"1624",1
"1625",3
"1626",1
"1627",13
"1628",1
"1629",1
"1630",4
"1631",2
"1632",6
"1633",1
"1634",40
"1635",1
"1636",76
"1637",33
"1638",1
"1639",36
"1640",2
"1641",1
"1642",1
"1643",1
"1644",1
"1645",1
"1646",3
"1647",1
"1648",2
"1649",3
"1650",11
"1651",1
"1652",31
"1653",1
"1654",27
"1655",1
"1656",1
"1657",1
"1658",9
"1659",1
"1660",1
"1661",17
"1662",8
"1663",2
"1664",4
"1665",441
"1666",1
"1667",56
"1668",2
"1669",1
"1670",2
"1671",1
"1672",3
"1673",6
"1674",2
"1675",2
"1676",1
"1677",261
"1678",1
"1679",4
"1680",2
"1681",1
"1682",10
"1683",1
"1684",1
"1685",2
"1686",3
"1687",3
"1688",2
"1689",1
"1690",1
"1691",1
"1692",5
"1693",1
"1694",2
"1695",1
"1696",21
"1697",3
"1698",1
"1699",1
"1700",2
"1701",7
"1702",1
"1703",1
"1704",10
"1705",3
"1706",7
"1707",10
"1708",1
"1709",1
"1710",5
"1711",4
"1712",1
"1713",1
"1714",2
"1715",1
"1716",1
"1717",1
"1718",1
"1719",1
"1720",43
"1721",1
"1722",1
"1723",1
"1724",1
"1725",1
"1726",1
"1727",3
"1728",8
"1729",1
"1730",1
"1731",4
"1732",46
"1733",4
"1734",6
"1735",17
"1736",20
"1737",1
"1738",1
"1739",2
"1740",1
"1741",1
"1742",1
"1743",8
"1744",355
"1745",1
"1746",2
"1747",1
"1748",7
"1749",1
"1750",1
"1751",150
"1752",1
"1753",11
"1754",7
"1755",2
"1756",2
"1757",29
"1758",6
"1759",1
"1760",1
"1761",9
"1762",1
"1763",1
"1764",1
"1765",1
"1766",1
"1767",4
"1768",1
"1769",3
"1770",1
"1771",3
"1772",1
"1773",1
"1774",1
"1775",1
"1776",2
"1777",6
"1778",2
"1779",1
"1780",1
"1781",4
"1782",6
"1783",4
"1784",3
"1785",1
"1786",1
"1787",3
"1788",1
"1789",2
"1790",13
"1791",2
"1792",2
"1793",1
"1794",1
"1795",1
"1796",1
"1797",50
"1798",1
"1799",2
"1800",2
"1801",1
"1802",2
"1803",2
"1804",1
"1805",2
"1806",1
"1807",8
"1808",1
"1809",2
"1810",1
"1811",1
"1812",2
"1813",1
"1814",4
"1815",7
"1816",7
"1817",2
"1818",2
"1819",1
"1820",4
"1821",1
"1822",2
"1823",1
"1824",1
"1825",3
"1826",19
"1827",6
"1828",1
"1829",5
"1830",1
"1831",2
"1832",3
"1833",1
"1834",1
"1835",2
"1836",1
"1837",418
"1838",51
"1839",1390
"1840",3
"1841",257
"1842",2
"1843",44
"1844",1
"1845",2
"1846",10
"1847",4
"1848",1
"1849",1
"1850",3
"1851",1
"1852",2
"1853",2
"1854",28
"1855",1
"1856",1
"1857",1
"1858",20
"1859",1
"1860",1
"1861",5
"1862",1
"1863",5
"1864",1
"1865",1
"1866",1
"1867",1
"1868",19
"1869",1
"1870",6
"1871",2
"1872",2
"1873",1
"1874",2
"1875",86
"1876",2
"1877",1
"1878",21
"1879",1
"1880",17
"1881",3
"1882",2
"1883",1
"1884",1
"1885",11
"1886",1
"1887",1
"1888",3
"1889",20
"1890",1
"1891",1
"1892",1
"1893",488
"1894",1
"1895",1
"1896",1
"1897",38
"1898",8
"1899",2
"1900",1
"1901",15
"1902",1
"1903",10
"1904",5
"1905",11
"1906",3
"1907",104
"1908",1
"1909",35
"1910",1
"1911",2
"1912",1
"1913",14
"1914",1
"1915",11
"1916",1
"1917",1
"1918",1
"1919",1
"1920",1
"1921",1
"1922",5
"1923",1
"1924",1
"1925",2
"1926",2
"1927",1
"1928",3
"1929",1
"1930",1
"1931",1070
"1932",3
"1933",1
"1934",21
"1935",10
"1936",1
"1937",1
"1938",3
"1939",1
"1940",121
"1941",5
"1942",1
"1943",10
"1944",2
"1945",2
"1946",1
"1947",1
"1948",1
"1949",1
"1950",7
"1951",1
"1952",3
"1953",1
"1954",3
"1955",1
"1956",1
"1957",13
"1958",8
"1959",1
"1960",1
"1961",6
"1962",4
"1963",1
"1964",1
"1965",2
"1966",16
"1967",14
"1968",1
"1969",9
"1970",26
"1971",5
"1972",1
"1973",1
"1974",4
"1975",2
"1976",3
"1977",1
"1978",1
"1979",7
"1980",1
"1981",1
"1982",1
"1983",1
"1984",1
"1985",1
"1986",1
"1987",2
"1988",3
"1989",3
"1990",3
"1991",1
"1992",3
"1993",8
"1994",3
"1995",5
"1996",10
"1997",1
"1998",1
"1999",1
"2000",1
"2001",3
"2002",6
"2003",1
"2004",1
"2005",3
"2006",1
"2007",1
"2008",1
"2009",1
"2010",6
"2011",1
"2012",1
"2013",2
"2014",2
"2015",2
"2016",84
"2017",1
"2018",2
"2019",7
"2020",2
"2021",2
"2022",3
"2023",1
"2024",2
"2025",2
"2026",1
"2027",1
"2028",1
"2029",2
"2030",1
"2031",4
"2032",1
"2033",3
"2034",1
"2035",14
"2036",5
"2037",5
"2038",3
"2039",1
"2040",2
"2041",1
"2042",2
"2043",3
"2044",1
"2045",1
"2046",1
"2047",33
"2048",1
"2049",1
"2050",259
"2051",1
"2052",3
"2053",1
"2054",1
"2055",17
"2056",1
"2057",1
"2058",7
"2059",1
"2060",1
"2061",1
"2062",1
"2063",1
"2064",1
"2065",8
"2066",6
"2067",5
"2068",1
"2069",13
"2070",1
"2071",2
"2072",1
"2073",1
"2074",1
"2075",47
"2076",16
"2077",10
"2078",5
"2079",15
"2080",1
"2081",48
"2082",1
"2083",1
"2084",1
"2085",1
"2086",1
"2087",2
"2088",3
"2089",1
"2090",2
"2091",5
"2092",1
"2093",1
"2094",3
"2095",1
"2096",1
"2097",1
"2098",4
"2099",1
"2100",1
"2101",1
"2102",14
"2103",1
"2104",1
"2105",2
"2106",1
"2107",3
"2108",1
"2109",1
"2110",1
"2111",6
"2112",2
"2113",1
"2114",3
"2115",1
"2116",2
"2117",1
"2118",3
"2119",3
"2120",1
"2121",2
"2122",90
"2123",4410
"2124",17
"2125",2
"2126",1
"2127",8
"2128",1
"2129",12
"2130",15
"2131",2
"2132",1
"2133",1
"2134",1
"2135",6
"2136",3
"2137",1
"2138",1
"2139",1
"2140",1
"2141",1
"2142",2
"2143",1
"2144",7
"2145",2
"2146",1
"2147",6
"2148",1
"2149",3
"2150",29
"2151",1
"2152",68
"2153",1
"2154",1
"2155",1
"2156",1
"2157",1
"2158",3
"2159",1
"2160",2
"2161",4
"2162",1
"2163",2
"2164",1
"2165",1
"2166",1
"2167",1
"2168",1
"2169",9
"2170",1
"2171",1
"2172",1
"2173",1
"2174",3
"2175",36
"2176",1
"2177",29
"2178",4
"2179",1
"2180",1
"2181",2
"2182",2
"2183",12
"2184",7
"2185",1
"2186",1
"2187",1
"2188",1
"2189",1
"2190",12
"2191",2
"2192",1
"2193",2
"2194",1
"2195",2
"2196",56
"2197",35
"2198",3
"2199",2
"2200",1
"2201",2
"2202",2
"2203",2
"2204",1
"2205",11
"2206",1
"2207",3
"2208",1
"2209",1
"2210",1
"2211",1
"2212",2
"2213",1
"2214",1
"2215",3
"2216",1
"2217",1
"2218",1
"2219",1
"2220",1
"2221",5
"2222",5
"2223",1
"2224",10
"2225",1
"2226",1
"2227",1
"2228",1
"2229",7
"2230",3
"2231",2
"2232",4
"2233",4
"2234",2
"2235",1
"2236",3
"2237",1
"2238",2
"2239",1
"2240",1
"2241",1
"2242",17
"2243",1
"2244",4
"2245",3
"2246",2
"2247",10
"2248",1
"2249",1
"2250",1
"2251",1
"2252",1
"2253",3
"2254",2
"2255",1
"2256",1
"2257",1
"2258",1
"2259",1
"2260",6
"2261",1
"2262",3
"2263",1
"2264",1
"2265",1
"2266",1
"2267",1
"2268",1
"2269",2
"2270",1
"2271",5
"2272",4
"2273",3
"2274",1
"2275",7
"2276",2
"2277",10
"2278",3
"2279",42
"2280",1
"2281",1
"2282",5
"2283",1
"2284",1
"2285",2
"2286",2
"2287",1
"2288",10
"2289",1
"2290",25
"2291",2
"2292",1
"2293",1
"2294",1
"2295",2
"2296",3
"2297",1
"2298",1
"2299",5
"2300",1
"2301",2
"2302",1
"2303",14
"2304",9
"2305",1
"2306",1
"2307",5
"2308",1
"2309",2
"2310",9
"2311",3
"2312",1
"2313",1
"2314",1
"2315",1
"2316",1
"2317",6
"2318",1
"2319",2
"2320",5
"2321",1
"2322",2
"2323",1
"2324",6
"2325",2
"2326",1
"2327",2
"2328",1
"2329",1
"2330",5
"2331",1
"2332",1
"2333",1
"2334",1
"2335",3
"2336",1
"2337",1
"2338",1
"2339",1
"2340",1
"2341",4
"2342",2
"2343",1
"2344",1
"2345",1
"2346",1
"2347",3
"2348",2
"2349",1
"2350",1
"2351",1
"2352",2
"2353",1
"2354",4
"2355",1
"2356",2
"2357",1
"2358",5
"2359",1
"2360",1
"2361",1
"2362",3
"2363",8
"2364",1
"2365",6
"2366",1
"2367",3
"2368",22
"2369",1
"2370",1
"2371",1
"2372",1
"2373",1
"2374",1
"2375",1
"2376",1
"2377",3
"2378",1
"2379",1
"2380",1
"2381",2
"2382",1
"2383",2546
"2384",1
"2385",25
"2386",30
"2387",2
"2388",1
"2389",1
"2390",1
"2391",2
"2392",2
"2393",12
"2394",1
"2395",2
"2396",1
"2397",1
"2398",3
"2399",1
"2400",1
"2401",1
"2402",592
"2403",1
"2404",1
"2405",2
"2406",1
"2407",3
"2408",1
"2409",3
"2410",4
"2411",1
"2412",2
"2413",1
"2414",1
"2415",1
"2416",1
"2417",15
"2418",1
"2419",20
"2420",1
"2421",1
"2422",12
"2423",1
"2424",6
"2425",1
"2426",3
"2427",1
"2428",1
"2429",3
"2430",16
"2431",7
"2432",6
"2433",1
"2434",169
"2435",1
"2436",1
"2437",2
"2438",2
"2439",2
"2440",1
"2441",1
"2442",5
"2443",35
"2444",1
"2445",1
"2446",3
"2447",2
"2448",213
"2449",8
"2450",1
"2451",3
"2452",5
"2453",1
"2454",1
"2455",2
"2456",1
"2457",1
"2458",4
"2459",2
"2460",1
"2461",1
"2462",18
"2463",1
"2464",2
"2465",5
"2466",14
"2467",3
"2468",1
"2469",2
"2470",1
"2471",1
"2472",41
"2473",1
"2474",7
"2475",1
"2476",1
"2477",11
"2478",7
"2479",5
"2480",1
"2481",1
"2482",60
"2483",1
"2484",1
"2485",2
"2486",1
"2487",1
"2488",25
"2489",1
"2490",25
"2491",7
"2492",67
"2493",2
"2494",1
"2495",1
"2496",1
