"","x"
"723",1
"724",4
"725",3
"726",4
"727",1
"728",1
"729",1
"730",1
"731",1
"732",3
"733",1
"734",20
"735",3
"736",3
"737",1
"738",1
"739",1
"740",1
"741",1
"742",6
"743",1
"744",8
"745",8
"746",2
"747",1
"748",1
"749",1
"750",164
"751",1
"752",1
"753",1
"754",7
"755",1
"756",1
"757",4
"758",1
"759",1
"760",5
"761",2
"762",1
"763",1
"764",11
"765",4
"766",1
"767",1
"768",5
"769",1
"770",1
"771",1
"772",1
"773",31
"774",2
"775",1
"776",1
"777",5
"778",1
"779",2
"780",1
"781",1
"782",6
"783",2
"784",1
"785",1
"786",1
"787",9
"788",5
"789",1
"790",9
"791",4
"792",2
"793",6
"794",1
"795",7
"796",1
"797",1
"798",11
"799",1
"800",1
"801",1
"802",200
"803",2
"804",1
"805",1
"806",1
"807",6
"808",1
"809",15
"810",1
"811",5
"812",11
"813",2
"814",4
"815",21
"816",1
"817",1
"818",3
"819",1
"820",1
"821",1
"822",1
"823",1
"824",7
"825",2
"826",1
"827",43
"828",1
"829",1
"830",1
"831",47
"832",1
"833",5
"834",91
"835",1
"836",1
"837",1
"838",1
"839",2
"840",1
"841",2
"842",9
"843",2
"844",1
"845",1
"846",16
"847",27
"848",1
"849",1
"850",1
"851",1
"852",1
"853",1
"854",2
"855",6
"856",1
"857",38
"858",1
"859",1
"860",1
"861",2
"862",3
"863",2
"864",1
"865",5
"866",1
"867",5
"868",12
"869",4
"870",1
"871",5
"872",1
"873",1
"874",1
"875",2
"876",1
"877",1
"878",1
"879",1
"880",1
"881",5
"882",1
"883",1
"884",1
"885",1
"886",1
"887",2
"888",5
"889",3
"890",2
"891",5
"892",1
"893",3
"894",3
"895",1
"896",2
"897",2
"898",1
"899",2
"900",2231
"901",2
"902",3
"903",3
"904",9
"905",2
"906",5
"907",1
"908",6
"909",1
"910",1
"911",7
"912",1
"913",1
"914",3
"915",1
"916",1
"917",1
"918",1
"919",1
"920",3
"921",2
"922",1
"923",1
"924",159
"925",7
"926",1
"927",1
"928",1
"929",1
"930",4
"931",1
"932",1
"933",15
"934",24
"935",1
"936",1
"937",1
"938",39
"939",115
"940",2
"941",2
"942",25
"943",19
"944",1
"945",2
"946",1
"947",1
"948",2
"949",79
"950",1
"951",2
"952",1
"953",3
"954",47
"955",1
"956",2
"957",1
"958",2
"959",1
"960",1
"961",1
"962",1
"963",2
"964",1
"965",5
"966",1
"967",2
"968",1
"969",23
"970",3
"971",1
"972",1
"973",1
"974",1
"975",32
"976",2
"977",1
"978",3
"979",60
"980",2
"981",1
"982",4
"983",1
"984",1
"985",1
"986",1
"987",4
"988",49
"989",3
"990",1
"991",2
"992",20
"993",1
"994",2
"995",1
"996",27
"997",2
"998",1
"999",101
"1000",1
"1001",3
"1002",11
"1003",3
"1004",6
"1005",32
"1006",2
"1007",1
"1008",5
"1009",21
"1010",1
"1011",5
"1012",1
"1013",1
"1014",1
"1015",1
"1016",232
"1017",1
"1018",3
"1019",4
"1020",2
"1021",1
"1022",7
"1023",1
"1024",1
"1025",2
"1026",38
"1027",3
"1028",4
"1029",1
"1030",3
"1031",2
"1032",2
"1033",32
"1034",16
"1035",8
"1036",1
"1037",1
"1038",8
"1039",6
"1040",1
"1041",2
"1042",1
"1043",89
"1044",6
"1045",2
"1046",2
"1047",1
"1048",432
"1049",5
"1050",1
"1051",1
"1052",5
"1053",17
"1054",1
"1055",1
"1056",1
"1057",3
"1058",1
"1059",1
"1060",7
"1061",5
"1062",1
"1063",9
"1064",1
"1065",1
"1066",140
"1067",1
"1068",1
"1069",1
"1070",1
"1071",1
"1072",2
"1073",1
"1074",15
"1075",4
"1076",2
"1077",1
"1078",1
"1079",4
"1080",1
"1081",1
"1082",1
"1083",1
"1084",1
"1085",2
"1086",1
"1087",1
"1088",1
"1089",6
"1090",8
"1091",3
"1092",5
"1093",4
"1094",1
"1095",22
"1096",1
"1097",1
"1098",1
"1099",4
"1100",3
"1101",1
"1102",3
"1103",23
"1104",1
"1105",1
"1106",1
"1107",1
"1108",1
"1109",2
"1110",3
"1111",3
"1112",1
"1113",2
"1114",2
"1115",2
"1116",179
"1117",1
"1118",1
"1119",1
"1120",3
"1121",3
"1122",4
"1123",1
"1124",28
"1125",1
"1126",1
"1127",1
"1128",5
"1129",1
"1130",1
"1131",2
"1132",5
"1133",2
"1134",1
"1135",1
"1136",3
"1137",1
"1138",2
"1139",1
"1140",98
"1141",2
"1142",2
"1143",5
"1144",19
"1145",1
"1146",1
"1147",2
"1148",1
"1149",2
"1150",4
"1151",1
"1152",76
"1153",1
"1154",1
"1155",1
"1156",1
"1157",22
"1158",1
"1159",1
"1160",1
"1161",4
"1162",4
"1163",1
"1164",2
"1165",41
"1166",1
"1167",3
"1168",1
"1169",9
"1170",41
"1171",1
"1172",2
"1173",2
"1174",1
"1175",1
"1176",2
"1177",2
"1178",4
"1179",1
"1180",1
"1181",1
"1182",3
"1183",1
"1184",1
"1185",1
"1186",2
"1187",4
"1188",3
"1189",1
"1190",1
"1191",1
"1192",1
"1193",2
"1194",2
"1195",1
"1196",1
"1197",1
"1198",1
"1199",1
"1200",1
"1201",1
"1202",1
"1203",1
"1204",2
"1205",1
"1206",6
"1207",1
"1208",2
"1209",3
"1210",1
"1211",1
"1212",1
"1213",452
"1214",710
"1215",15
"1216",1
"1217",211
"1218",16
"1219",2
"1220",1
"1221",40
"1222",5
"1223",140
"1224",12
"1225",12
"1226",5
"1227",1
"1228",3
"1229",4
"1230",40
"1231",135
"1232",14
"1233",1
"1234",2
"1235",61
"1236",3
"1237",1
"1238",1
"1239",7
"1240",1
"1241",1
"1242",1
"1243",6
"1244",1
"1245",11
"1246",2
"1247",1
"1248",1
"1249",11
"1250",5
"1251",29
"1252",10
"1253",17
"1254",1
"1255",2
"1256",2
"1257",4
"1258",1
"1259",3
"1260",1
"1261",19
"1262",12
"1263",11
"1264",1
"1265",1
"1266",5
"1267",46
"1268",4
"1269",1
"1270",2
"1271",7
"1272",1
"1273",1
"1274",1
"1275",1
"1276",1
"1277",1
"1278",1
"1279",23
"1280",1
"1281",3
"1282",2
"1283",1
"1284",26
"1285",4
"1286",2
"1287",1
"1288",2
"1289",44
"1290",13
"1291",1
"1292",1
"1293",1
"1294",2
"1295",1
"1296",2
"1297",1
"1298",1
"1299",1
"1300",2
"1301",6
"1302",1
"1303",1
"1304",1
"1305",10
"1306",4
"1307",1
"1308",3
"1309",2
"1310",2
"1311",1
"1312",1
"1313",11
"1314",1
"1315",1
"1316",1002
"1317",1
"1318",1
"1319",2
"1320",1
"1321",3
"1322",1
"1323",1
"1324",6
"1325",1
"1326",1
"1327",17
"1328",2
"1329",1
"1330",1
"1331",876
"1332",3
"1333",43
"1334",10
"1335",1
"1336",2
"1337",8
"1338",7
"1339",2
"1340",4
"1341",3
"1342",4
"1343",15
"1344",1
"1345",6
"1346",1
"1347",2
"1348",2
"1349",4
"1350",2
"1351",2
"1352",1
"1353",2
"1354",5
"1355",1
"1356",1
"1357",4
"1358",2
"1359",34
"1360",1
"1361",3
"1362",2
"1363",9
"1364",3
"1365",6
"1366",1
"1367",1
"1368",1
"1369",1
"1370",3
"1371",3
"1372",1
"1373",3
"1374",1
"1375",1
"1376",1
"1377",1
"1378",1
"1379",18
"1380",38
"1381",1
"1382",1
"1383",1
"1384",1
"1385",53
"1386",1
"1387",1
"1388",11
"1389",1
"1390",1
"1391",1
"1392",3
"1393",1
"1394",2
"1395",1
"1396",1
"1397",1
"1398",1
"1399",1
"1400",1
"1401",1
"1402",8
"1403",1
"1404",14
"1405",11
"1406",23
"1407",3
"1408",3
"1409",1
"1410",1
"1411",1
"1412",2
"1413",2
"1414",1
"1415",3
"1416",1
"1417",2
"1418",19
"1419",10
"1420",1
"1421",1
"1422",1
"1423",4
"1424",8
"1425",6
"1426",1
"1427",4
"1428",1
"1429",1
"1430",1
"1431",1
"1432",1
"1433",11
"1434",1
"1435",1
"1436",1
"1437",4
"1438",3
"1439",1
"1440",9
"1441",1
"1442",8
"1443",25
"1444",32
"1445",1
"1446",2
"1447",13
"1448",2
"1449",46
"1450",1
"1451",1
"1452",8
"1453",1
"1454",1
"1455",1
"1456",2
"1457",2
"1458",5
"1459",1
"1460",1
"1461",1
"1462",1
"1463",2
"1464",3
"1465",1
"1466",3
"1467",1
"1468",1
"1469",1
"1470",1
"1471",4
"1472",1
"1473",1
"1474",1
"1475",1
"1476",3
"1477",1
"1478",1
"1479",1
"1480",9
"1481",1
"1482",8
"1483",1
"1484",17
"1485",1
"1486",1
"1487",1
"1488",1
"1489",1
"1490",1
"1491",1
"1492",3
"1493",143
"1494",1
"1495",25
"1496",3
"1497",1
"1498",5
"1499",1
"1500",1
"1501",37
"1502",2
"1503",1
"1504",1
"1505",1
"1506",4
"1507",1
"1508",1
"1509",1
"1510",1
"1511",1
"1512",1
"1513",1
"1514",1
"1515",1
"1516",1
"1517",2
"1518",1
"1519",1
"1520",9
"1521",3
"1522",1
"1523",3
"1524",5
"1525",1
"1526",1
"1527",5
"1528",1
"1529",2
"1530",2
"1531",1
"1532",1
"1533",1
"1534",1447
"1535",128
"1536",79
"1537",1
"1538",5
"1539",756
"1540",2
"1541",1
"1542",6
"1543",8
"1544",1
"1545",1
"1546",6
"1547",1
"1548",1
"1549",1
"1550",1
"1551",356
"1552",6
"1553",15
"1554",1
"1555",19
"1556",1
"1557",1
"1558",1
"1559",1
"1560",1
"1561",1
"1562",1
"1563",1
"1564",1
"1565",1
"1566",2
"1567",5
"1568",7
"1569",2
"1570",1
"1571",2
"1572",10
"1573",23
"1574",11
"1575",4
"1576",1
"1577",1
"1578",1
"1579",84
"1580",1
"1581",28
"1582",3
"1583",3
"1584",1
"1585",1
"1586",5
"1587",1
"1588",1
"1589",1
"1590",1
"1591",1
"1592",2
"1593",1
"1594",1
"1595",1
"1596",1
"1597",1
"1598",1
"1599",2
"1600",1
"1601",5
"1602",1
"1603",1
"1604",4
"1605",1
"1606",1
"1607",1
"1608",5
"1609",2
"1610",10
"1611",1
"1612",5
"1613",1
"1614",1
"1615",5
"1616",9
"1617",1
"1618",1
"1619",1
"1620",23
"1621",1
"1622",3
"1623",1
"1624",13
"1625",1
"1626",1
"1627",4
"1628",2
"1629",6
"1630",1
"1631",40
"1632",1
"1633",76
"1634",33
"1635",1
"1636",36
"1637",2
"1638",1
"1639",1
"1640",1
"1641",1
"1642",1
"1643",3
"1644",1
"1645",2
"1646",3
"1647",11
"1648",1
"1649",31
"1650",1
"1651",27
"1652",1
"1653",1
"1654",1
"1655",9
"1656",1
"1657",1
"1658",17
"1659",8
"1660",2
"1661",4
"1662",441
"1663",1
"1664",56
"1665",2
"1666",1
"1667",2
"1668",1
"1669",3
"1670",6
"1671",2
"1672",2
"1673",1
"1674",261
"1675",1
"1676",4
"1677",2
"1678",1
"1679",10
"1680",1
"1681",1
"1682",2
"1683",3
"1684",3
"1685",2
"1686",1
"1687",1
"1688",1
"1689",5
"1690",1
"1691",2
"1692",1
"1693",21
"1694",3
"1695",1
"1696",1
"1697",2
"1698",7
"1699",1
"1700",1
"1701",10
"1702",3
"1703",7
"1704",10
"1705",1
"1706",1
"1707",5
"1708",4
"1709",1
"1710",1
"1711",2
"1712",1
"1713",1
"1714",1
"1715",1
"1716",1
"1717",43
"1718",1
"1719",1
"1720",1
"1721",1
"1722",1
"1723",1
"1724",3
"1725",8
"1726",1
"1727",1
"1728",4
"1729",46
"1730",4
"1731",6
"1732",17
"1733",20
"1734",1
"1735",1
"1736",2
"1737",1
"1738",1
"1739",1
"1740",8
"1741",355
"1742",1
"1743",2
"1744",1
"1745",7
"1746",1
"1747",1
"1748",150
"1749",1
"1750",11
"1751",7
"1752",2
"1753",2
"1754",29
"1755",6
"1756",1
"1757",1
"1758",9
"1759",1
"1760",1
"1761",1
"1762",1
"1763",1
"1764",4
"1765",1
"1766",3
"1767",1
"1768",3
"1769",1
"1770",1
"1771",1
"1772",1
"1773",2
"1774",6
"1775",2
"1776",1
"1777",1
"1778",4
"1779",6
"1780",4
"1781",3
"1782",1
"1783",1
"1784",3
"1785",1
"1786",2
"1787",13
"1788",2
"1789",2
"1790",1
"1791",1
"1792",1
"1793",1
"1794",50
"1795",1
"1796",2
"1797",2
"1798",1
"1799",2
"1800",2
"1801",1
"1802",2
"1803",1
"1804",8
"1805",1
"1806",2
"1807",1
"1808",1
"1809",2
"1810",1
"1811",4
"1812",7
"1813",7
"1814",2
"1815",2
"1816",1
"1817",4
"1818",1
"1819",2
"1820",1
"1821",1
"1822",3
"1823",19
"1824",6
"1825",1
"1826",5
"1827",1
"1828",2
"1829",3
"1830",1
"1831",1
"1832",2
"1833",1
"1834",418
"1835",51
"1836",1390
"1837",3
"1838",257
"1839",2
"1840",44
"1841",1
"1842",2
"1843",10
"1844",4
"1845",1
"1846",1
"1847",3
"1848",1
"1849",2
"1850",2
"1851",28
"1852",1
"1853",1
"1854",1
"1855",20
"1856",1
"1857",1
"1858",5
"1859",1
"1860",5
"1861",1
"1862",1
"1863",1
"1864",1
"1865",19
"1866",1
"1867",6
"1868",2
"1869",2
"1870",1
"1871",2
"1872",86
"1873",2
"1874",1
"1875",21
"1876",1
"1877",17
"1878",3
"1879",2
"1880",1
"1881",1
"1882",11
"1883",1
"1884",1
"1885",3
"1886",20
"1887",1
"1888",1
"1889",1
"1890",488
"1891",1
"1892",1
"1893",1
"1894",38
"1895",8
"1896",2
"1897",1
"1898",15
"1899",1
"1900",10
"1901",5
"1902",11
"1903",3
"1904",104
"1905",1
"1906",35
"1907",1
"1908",2
"1909",1
"1910",14
"1911",1
"1912",11
"1913",1
"1914",1
"1915",1
"1916",1
"1917",1
"1918",1
"1919",5
"1920",1
"1921",1
"1922",2
"1923",2
"1924",1
"1925",3
"1926",1
"1927",1
"1928",1070
"1929",3
"1930",1
"1931",21
"1932",10
"1933",1
"1934",1
"1935",3
"1936",1
"1937",121
"1938",5
"1939",1
"1940",10
"1941",2
"1942",2
"1943",1
"1944",1
"1945",1
"1946",1
"1947",7
"1948",1
"1949",3
"1950",1
"1951",3
"1952",1
"1953",1
"1954",13
"1955",8
"1956",1
"1957",1
"1958",6
"1959",4
"1960",1
"1961",1
"1962",2
"1963",16
"1964",14
"1965",1
"1966",9
"1967",26
"1968",5
"1969",1
"1970",1
"1971",4
"1972",2
"1973",3
"1974",1
"1975",1
"1976",7
"1977",1
"1978",1
"1979",1
"1980",1
"1981",1
"1982",1
"1983",1
"1984",2
"1985",3
"1986",3
"1987",3
"1988",1
"1989",3
"1990",8
"1991",3
"1992",5
"1993",10
"1994",1
"1995",1
"1996",1
"1997",1
"1998",3
"1999",6
"2000",1
"2001",1
"2002",3
"2003",1
"2004",1
"2005",1
"2006",1
"2007",6
"2008",1
"2009",1
"2010",2
"2011",2
"2012",2
"2013",84
"2014",1
"2015",2
"2016",7
"2017",2
"2018",2
"2019",3
"2020",1
"2021",2
"2022",2
"2023",1
"2024",1
"2025",1
"2026",2
"2027",1
"2028",4
"2029",1
"2030",3
"2031",1
"2032",14
"2033",5
"2034",5
"2035",3
"2036",1
"2037",2
"2038",1
"2039",2
"2040",3
"2041",1
"2042",1
"2043",1
"2044",33
"2045",1
"2046",1
"2047",259
"2048",1
"2049",3
"2050",1
"2051",1
"2052",17
"2053",1
"2054",1
"2055",7
"2056",1
"2057",1
"2058",1
"2059",1
"2060",1
"2061",1
"2062",8
"2063",6
"2064",5
"2065",1
"2066",13
"2067",1
"2068",2
"2069",1
"2070",1
"2071",1
"2072",47
"2073",16
"2074",10
"2075",5
"2076",15
"2077",1
"2078",48
"2079",1
"2080",1
"2081",1
"2082",1
"2083",1
"2084",2
"2085",3
"2086",1
"2087",2
"2088",5
"2089",1
"2090",1
"2091",3
"2092",1
"2093",1
"2094",1
"2095",4
"2096",1
"2097",1
"2098",1
"2099",14
"2100",1
"2101",1
"2102",2
"2103",1
"2104",3
"2105",1
"2106",1
"2107",1
"2108",6
"2109",2
"2110",1
"2111",3
"2112",1
"2113",2
"2114",1
"2115",3
"2116",3
"2117",1
"2118",2
"2119",90
"2120",4410
"2121",17
"2122",2
"2123",1
"2124",8
"2125",1
"2126",12
"2127",15
"2128",2
"2129",1
"2130",1
"2131",1
"2132",6
"2133",3
"2134",1
"2135",1
"2136",1
"2137",1
"2138",1
"2139",2
"2140",1
"2141",7
"2142",2
"2143",1
"2144",6
"2145",1
"2146",3
"2147",29
"2148",1
"2149",68
"2150",1
"2151",1
"2152",1
"2153",1
"2154",1
"2155",3
"2156",1
"2157",2
"2158",4
"2159",1
"2160",2
"2161",1
"2162",1
"2163",1
"2164",1
"2165",1
"2166",9
"2167",1
"2168",1
"2169",1
"2170",1
"2171",3
"2172",36
"2173",1
"2174",29
"2175",4
"2176",1
"2177",1
"2178",2
"2179",2
"2180",12
"2181",7
"2182",1
"2183",1
"2184",1
"2185",1
"2186",1
"2187",12
"2188",2
"2189",1
"2190",2
"2191",1
"2192",2
"2193",56
"2194",35
"2195",3
"2196",2
"2197",1
"2198",2
"2199",2
"2200",2
"2201",1
"2202",11
"2203",1
"2204",3
"2205",1
"2206",1
"2207",1
"2208",1
"2209",2
"2210",1
"2211",1
"2212",3
"2213",1
"2214",1
"2215",1
"2216",1
"2217",1
"2218",5
"2219",5
"2220",1
"2221",10
"2222",1
"2223",1
"2224",1
"2225",1
"2226",7
"2227",3
"2228",2
"2229",4
"2230",4
"2231",2
"2232",1
"2233",3
"2234",1
"2235",2
"2236",1
"2237",1
"2238",1
"2239",17
"2240",1
"2241",4
"2242",3
"2243",2
"2244",10
"2245",1
"2246",1
"2247",1
"2248",1
"2249",1
"2250",3
"2251",2
"2252",1
"2253",1
"2254",1
"2255",1
"2256",1
"2257",6
"2258",1
"2259",3
"2260",1
"2261",1
"2262",1
"2263",1
"2264",1
"2265",1
"2266",2
"2267",1
"2268",5
"2269",4
"2270",3
"2271",1
"2272",7
"2273",2
"2274",10
"2275",3
"2276",42
"2277",1
"2278",1
"2279",5
"2280",1
"2281",1
"2282",2
"2283",2
"2284",1
"2285",10
"2286",1
"2287",25
"2288",2
"2289",1
"2290",1
"2291",1
"2292",2
"2293",3
"2294",1
"2295",1
"2296",5
"2297",1
"2298",2
"2299",1
"2300",14
"2301",9
"2302",1
"2303",1
"2304",5
"2305",1
"2306",2
"2307",9
"2308",3
"2309",1
"2310",1
"2311",1
"2312",1
"2313",1
"2314",6
"2315",1
"2316",2
"2317",5
"2318",1
"2319",2
"2320",1
"2321",6
"2322",2
"2323",1
"2324",2
"2325",1
"2326",1
"2327",5
"2328",1
"2329",1
"2330",1
"2331",1
"2332",3
"2333",1
"2334",1
"2335",1
"2336",1
"2337",1
"2338",4
"2339",2
"2340",1
"2341",1
"2342",1
"2343",1
"2344",3
"2345",2
"2346",1
"2347",1
"2348",1
"2349",2
"2350",1
"2351",4
"2352",1
"2353",2
"2354",1
"2355",5
"2356",1
"2357",1
"2358",1
"2359",3
"2360",8
"2361",1
"2362",6
"2363",1
"2364",3
"2365",22
"2366",1
"2367",1
"2368",1
"2369",1
"2370",1
"2371",1
"2372",1
"2373",1
"2374",3
"2375",1
"2376",1
"2377",1
"2378",2
"2379",1
"2380",2546
"2381",1
"2382",25
"2383",30
"2384",2
"2385",1
"2386",1
"2387",1
"2388",2
"2389",2
"2390",12
"2391",1
"2392",2
"2393",1
"2394",1
"2395",3
"2396",1
"2397",1
"2398",1
"2399",592
"2400",1
"2401",1
"2402",2
"2403",1
"2404",3
"2405",1
"2406",3
"2407",4
"2408",1
"2409",2
"2410",1
"2411",1
"2412",1
"2413",1
"2414",15
"2415",1
"2416",20
"2417",1
"2418",1
"2419",12
"2420",1
"2421",6
"2422",1
"2423",3
"2424",1
"2425",1
"2426",3
"2427",16
"2428",7
"2429",6
"2430",1
"2431",169
"2432",1
"2433",1
"2434",2
"2435",2
"2436",2
"2437",1
"2438",1
"2439",5
"2440",35
"2441",1
"2442",1
"2443",3
"2444",2
"2445",213
"2446",8
"2447",1
"2448",3
"2449",5
"2450",1
"2451",1
"2452",2
"2453",1
"2454",1
"2455",4
"2456",2
"2457",1
"2458",1
"2459",18
"2460",1
"2461",2
"2462",5
"2463",14
"2464",3
"2465",1
"2466",2
"2467",1
"2468",1
"2469",41
"2470",1
"2471",7
"2472",1
"2473",1
"2474",11
"2475",7
"2476",5
"2477",1
"2478",1
"2479",60
"2480",1
"2481",1
"2482",2
"2483",1
"2484",1
"2485",25
"2486",1
"2487",25
"2488",7
"2489",67
"2490",2
"2491",1
"2492",1
"2493",1
"2494",4
"2495",161
"2496",1
